用户名,评论时间,评论内容,评分,赞同数
开过心的开心,2023-01-22 13:19:13,没看过 加入不想看片单 给所有骂王1博的都点了赞。怎么你们才发现他又丑（又整容脸）又没实力啊？,10,522
野生momo君,2023-01-22 14:22:40,幸亏看过罗曼蒂克消亡史，知道导演的特点就是进程慢完全非线性，前段跳切让观众不明所以。王一博的阴鸷感太适合演反派了！适合大荧幕！和伟仔那几分钟的打戏爽！张婧仪和江疏影的妆造也好好看。缺点也是导演风格，可能让追惯了国产连续剧的观众不适应。,40,981
星黛露,2023-01-22 11:23:48,故弄玄虚不知所云,20,1335
Jiehhhhh,2023-01-22 11:39:59,如鲠在喉，如芒在背，如坐针毡，稀碎且无聊的剪辑.....,20,1026
熏炉一夕,2023-01-22 12:18:49,画面漂亮，剧情一般般，王一博不行,40,275
cake,2023-01-22 13:16:42,都骂就是政治正确吗？被打了流量标签的人怎样都翻不了身吗。和妈妈一起在影院看完，老太太说，小王演的可以了。凭良心说，剧情非常一般，但，电影镜头很讲究，不少画面很有美感。小王与梁朝伟打斗段落和投降后阴笑俯视的演的很不错。日语和上海话台词说得好。用功了。合格。,40,2065
Faye,2023-01-22 11:51:04,烂得很直观，甚至不值得浪费口水吐槽。,10,761
停云,2023-01-22 13:47:01,杨永信矫正版罗曼蒂克消亡史。,20,1065
一口酸奶,2023-01-22 12:35:04,拜托整容成馒头脸的别来拍电影行么？大屏幕看真的惨不忍睹。虽然是送的票，看了也是浪费人生。,10,652
其他几位同志,2023-01-22 11:53:06,氛围感不行，为啥不行呢，当然是因为王一博糟糕的演技，可以看得出剧组每个人都尽力了，但是。。。,30,536
到灯塔去.,2023-01-22 11:20:12,再多王一博耍帅镜头也爱不起来,20,2031
朝觐电影,2023-01-22 12:02:09,特像文学作品影视化的失败典型，上一次是“抗日神片”，这一次是“谍战大戏”，故事讲不好，刻意的闪回闪进给人整得一脸懵逼。风格一味在向墨镜王靠拢，形式无脑在向诺兰学习，最后整成个四不像，完全靠气势和手法炫技作秀，能看的只有梁朝伟和王一博的演技。放映结束后影厅里稀稀落落的掌声，简直让我尬出了边界……,20,1137
QI祺,2023-01-22 22:54:58,很少在内地看到这种非线性叙事的电影，真的有种眼前一亮的感觉。无名之辈，是不可言说，是隐忍克制。,40,1080
雾都,2023-01-22 13:07:21,冲着梁朝伟和迅哥看的.实在不知道怎么评.内容稀烂（难怪没有点映.如果点映估计连这预售都没了）影片没将影帝后的实力充分发挥.而王一博和张婧仪可以说毫无演技.影片的垮多因这两人！有的时候不得不说吃电影这碗饭还是要有天赋和实力！光靠资本捧那就只能贻笑大方.给多大的荧幕丢多大的脸了…,20,1282
远方有诗吗,2023-01-22 13:37:53,看了九点十分的首映场，所以评价应该能算客观（当然老家电影院里有走来走去的人影和较差的集合让我听到隔壁流浪地球音效的隔音和刚开始没有投影的字幕）。人物转折点拍的都没有足够的说服力，当梁朝伟王一博疯狂打斗的时候我就想“这还不停这还不停，旁边又没人，那肯定要不是一派的了”结果…就是一个个这样的戏份让我觉得结尾的转折不震撼也不感动。大鹏这个人物我没有很看懂，久违能在银幕上看到梁朝伟还是那么有魅力，王一博演的确实不行，明显的硬凹狠劲眼神雾蒙蒙的。相比起来女性角色真的出淤泥而不染，周迅一个眼神让我立刻信服，张婧仪这个角色在这类片子里挺常见的，但胜在够美够有情，江疏影那段入狱独白还是很不错的（还有一段老百姓被水泥淹没的也挺印象深刻的。程耳打磨六年就出了个这样的作品，镜头语言的功力我觉得就发挥出一半，不理解,20,1286
已注销,2023-01-22 12:01:56,王一博演电影是对华语电影一场盛大的羞辱 影帝很缺钱吗 非要被绑架来拍这么个烂片,10,285
筱垚,2023-01-22 13:09:55,梁朝伟依旧是那么帅的嘞！不理解为什么那么多一星，说看不懂在演什么和吐槽虐杀场面恶心的，建议还是好好在家睡大觉吧，不配看电影！有些场面固然压抑，但那就是战争、那就是历史。回顾历史，不是要让我们活在历史中止步不前，而是要避免因忘记历史而重蹈覆辙，要带着经验和教训，去走向更好的明天。每个人都渴望光明和自由，就永远需要有人站出来去为了光明和自由而不停奋斗，尽管必须隐姓埋名、尽管只是星星之火。,40,1084
快速入睡研究中,2023-01-22 11:35:32,好无聊啊 真的浪费一堆大咖 有个人不说演技…了 就那个脸都格格不入 女演员们倒是都蛮漂亮的 张婧仪比电视剧看着好看,20,1117
PrimaDonna,2023-01-22 14:20:58,审美、叙事都没问题，但一部好电影的基础永远是一个站得住脚的好故事，没有这个作为依托就只剩下“炫技”了,30,214
PPetty,2023-01-22 12:07:38,很难想象春节档的电影居然前半个小时都在事无巨细地讲🇯🇵人如何虐sha中国平民的，新年第一天被寻了晦气，剧情太散，程耳没有第二次了🌹,20,1248
就这样别安慰,2023-01-22 11:22:30,"1.新年第一场！
2.程耳还是程耳，只是对于他来说少了一场强奸戏。
3.年轻演员对手戏好尴尬，相比王传君都差太远。
4.多线节奏还是不稳，却又没有墨镜“我就散着你看不懂是你的问题”那种自信。
5.为什么王一博不能是蒋公那边的？只有那样，周迅的真死才能表现时代的残酷，那场拳拳到肉的打戏才有意义，监狱门口梁朝伟的情绪爆发才合情理。算了有的人不能赢。",30,187
穷哈aha_,2023-01-22 13:17:50,不要不信邪，流量明星演的电影真就是依托答辩，网上全是夸的傻眼了😅,10,889
库布里克星,2023-01-22 11:26:43,程耳风格还挺独特的 很利落 一开始看会觉得剪的有点乱 但要是不这么剪估计会比较平庸 因为故事很一般 主题的确很不错 王一博某些场景的演技真不错啊 get到了,40,2522
balaqiqi,2023-01-22 11:26:09,打戏的时候想着梁朝伟年纪大了，少挨几下心疼，王一博年轻还能多扛,40,1129
略知她一二,2023-01-22 12:08:04,1.除了梁朝伟和森博之，其他男演员给我滚去减肥，战争年代哪怕是权贵也不能这么肥头大耳的吧，胖肿成这样一出来戏就掉了；2.影片堆砌了一堆当时重要的历史事件，但是在故事本身没讲好的情况下只能显得故弄玄虚，剧情没重点，没有一个点可以激发对历史，对事件或人物的思考；3.但也不能说不好看，镜头美术服化道视听语言都很考究，梁朝伟和周迅对手戏非常棒；4.其实根本问题是抗日和内战题材本身已经走到尽头了。视角独特的《赛德克巴莱》，波谲云诡的《暗算》《潜伏》，如编年史一般的《人间正道是沧桑》，大小屏幕佳作太多，哪怕仍然有审查的桎梏，我也实在想不出来这种类型还有什么点可以挖掘。最重要的是，我觉得我们不能老是囿于历史而汲汲于耽溺于受害者的身份，不是说忘却仇恨，而是要面向未来，去思考包括电影在内的新的竞争方式了。,30,264
bai_1010,2023-01-22 14:03:57,耳导这次真的怕了，怕观众看不懂哈哈哈哈哈,40,591
NINA,2023-01-22 11:53:55,真难看，不知所云，真是败坏梁朝伟周迅的口碑。每次都靠忽悠国人爱国圈钱的资本家，希望某纳早点倒闭,10,2101
豆友v8BAWdzfiY,2023-01-22 12:53:46,梁周没有好片子你们可以歇歇，你们自己看这演了个什么，票钱也不多花了也就算了，vb吐槽了一下被一堆人说我不尊重历史看不懂镜头巴拉巴拉的，不给评个分对不起我花出去的钱和时间了，剧情稀碎拍成这样还赖我看不懂，你们听听自己说了什么，演技约等于无🙃,20,1314
存在与虚无,2023-01-22 12:46:13,观感完全割裂的前后两部电影。前半段有程耳的自我表达，包括镜头构图和色彩美学，加上梁朝伟毋庸置疑的演技，非线性的叙事悬疑慢慢展开。直到人物视角的转换，生气只会怒目的演技外加上令人尴尬窒息的台词，逻辑的混乱和闪回的情节解释，把前半段的铺垫全部打到。好的电影会留白引导观众自己思考，而不是把一切都直白的展示出来用于解释。,20,1099
头像好丑但是不,2023-01-22 11:32:46,不知所云，故弄玄虚，这是什么玩意。这台词写的，生怕我看明白。,10,1524
乔儿,2023-01-22 13:56:00,"还《无名》呢，干脆改名《无语》得了
我宣布，博纳“胜利三部曲”全部扑街！
王一博表演像一个自我意识过剩的小镇青年；梁朝伟肉眼可见的老了；黄磊真不该参加那么多综艺，荧幕形象几乎磨灭
程耳所言的超级商业片是指用文艺片技法拍商业片吗，结尾互殴那段流汗黄豆😅
最后真不如改成王一博是半路投明，起码和个人奋斗与时代漩涡关系挂上钩。《罗曼蒂克消亡史》欠的电影票还上了，下次别骗人了…",30,486
凸肚,2023-01-22 14:16:25,以前对王一博无感，这部作品完全改观，稳稳走上了内敛的实力演技路线，期待下一部更大的情绪爆发。影片本身，从节奏到色调到运镜，都是妥妥的“慢王家卫”调调，程耳的1.75倍速镜头语言，立住个人风格了。,40,1885
呆瓜不会飞,2023-01-22 13:55:49,大过年的给我整个鲨人我忍了 但是演技得有吧 整个面瘫脸往那一放 根本听不清台词 程耳不是说他演的好吗 这演技在你眼里还是好的话 那我无话可说 以后您的电影我不会再看了,10,1323
发条橙子,2023-01-22 12:37:36,没怎么念过书的人，不会演戏是意料之中的。没想到专业院校学过四年的也不太行……,20,973
微信用户,2023-01-22 12:35:21,天哪wyb好烂。。。。,10,635
小金鱼,2023-01-22 12:42:33,剧情压抑还故弄玄虚，虽然有影帝梁朝伟但真的不好看，尤其不适合大过年的看。,20,1135
Mr.Billy Yang,2023-01-22 11:36:05,总结：25岁的王一博爆揍60岁的梁朝伟老同志,30,301
周惟惟,2023-01-22 12:09:24,我就不该再看过罗曼蒂克消亡史之后再来看无名，从不好看到非常不好看就是我的心路历程。,20,1434
Zoa小渲饱饱,2023-01-22 12:05:49,真的很一般吧 不想说别的 别尬吹,20,1443
黑夜妄想家,2023-01-22 14:12:29,画面配乐审美一流，前半段绝对的上乘之作，可以盖过《风声》，有色戒的味道，但从镜前坦白对话开始，原来最好的卧底就是把自己当反派演，和梁朝伟的对打戏很精彩，但如果是这个卧底的方法大可不必，以及后来从监狱出来的挑衅，没有有效内容，杀鸡焉用宰牛刀。,20,749
快藏起来🌸,2023-01-22 13:42:14,这电影挺废烟的🚬,40,645
41,2023-01-22 12:11:15,体量较小 有点故弄玄虚那味儿 比罗曼蒂克可差太多了 BTW王那个三白眼真适合演狠人,30,662
7个汉字,2023-01-22 13:04:11,技术毋庸置疑，除了配乐有时不合时宜，大鹏比较出彩，but ，政治不是简单的党派对立，历史不是肤浅的你死我亡的儿童掐架。没有深度客观的思考和明确的观点表达，多少打光和镜头设计都弥补不了，说好听点是单纯，说不好听点……以及，导演因为省力或者献媚把重心放到了人物(的表面)，而忽略了解释他们的信仰和态度才是支柱，造成反派有表达，正派失语的尴尬局面。曾经罗曼蒂克的光华时刻，终究是因为众所周知的熟悉原因，消亡了。,30,162
西红柿鸡蛋面,2023-01-22 14:04:32,看完有三个感受：1.结构设计比罗曼蒂克消亡史更精巧，首位连接更自然。2.王一博有邪气，心里有很狠劲，可以再开发。3.画面构图有延续也有改变，延续的俯拍，空镜留白,40,1383
木吉呀,2023-01-22 13:31:51,虽然看懂了 但越往后越如坐针毡 啥时候才结束啊 从来没觉得看电影这么难挨两小时,20,1388
momo,2023-01-22 11:38:47,配乐在线 剧本也在线 但是wyb可以练习一下上海话嘛,30,241
思罪,2023-01-22 14:17:45,我问我弟，你觉得及格了吗？我弟说及格了。然后回家一起吃饭，饭桌上继续聊一些电影里的细节和台词。我妈看我俩说得热火朝天，说好看吗？我说：可以。我弟说：可以。影片的镜头审美是对眼睛的洗礼。,40,1328
孽子坠心,2023-01-22 12:26:42,感觉是给王一博量身打造的一部电影，各路大咖就算打破剧情逻辑也要把高光让给他，偏偏他一点都接不住，也别怪我没素质，感觉他这张脸出现的大荧幕对于观众就是一件很残忍的事，啊啊啊啊啊啊啊啊啊啊啊啊啊还我票钱 那么贵呢啊啊啊啊,10,270
阿彬,2023-01-22 14:17:15,三星半，感觉过于捧王一博，戏份的比重都高于梁朝伟了，而他的演技与长相实在无法把他与一位能力出众，城府极深的潜伏者联系到一起。,40,303
幕烯,2023-01-22 13:49:55,梁朝伟好帅！王一博全程死鱼眼，很出戏。大家演技都好好。,40,376
任盈盈,2023-01-22 12:17:19,完全看懂了，剧情三星，加一星给大腕演技！建议以后黄磊都自导自演，不要把自己的东西硬带到别人的作品里面，“我是一个软弱的人”，“我父亲给我留了一块土地”这种违和的书面化台词一看就是黄磊的自我发挥,40,532
potato,2023-01-22 14:15:12,导演延续了罗曼蒂克消亡史的叙事手法，倒叙插叙一顿大乱炖，不过最后把所有的线和细节都交代清楚了，比罗曼蒂克易懂。梁先生和迅姐稳了，江疏影和张婧仪拍的好美。画面依旧很美，王一博演的疯批绝了。年初一看手扇鬼子真的爽到了。虽然黑色幽默不及罗曼蒂克，但瘸腿的狗和深井里的泥人以及纯白的羊羔发出的那声咩叫，真的久久无法忘怀……,40,1899
cc,2023-01-22 12:56:05,感觉像是听到了it‘s a brand new job,20,1083
夏杪,2023-01-22 13:14:29,虽然是抗战主题，但意味悠远余味悠长。可以说它不完美，打一星就司马昭之心了。,40,1035
钢筋工钢筋,2023-01-22 11:30:06,天呢感觉被喂了一坨味道特别诡异但是吃得比较爽的屎（一看热评把我想说的这句话说了真是气死我了）但是看轻而易举就能被戳到乳点的网友急眼更爽了所以加一星！这是为了龙标删了多少真的好像半成品啊江疏影那条线支离破碎且莫名其妙到让人怀疑她出现只是为了call back一下色戒，赞一下服化道历史背景都挺还原的，吸吸皮间谍知道润香港事好的不然二十年后肯定再蹲一次国家级号子。。森博之好帅啊我草,40,293
普罗旺斯薰衣草,2023-01-22 12:11:05,看完了看完了，早上看好多观众吐槽的前面大篇幅用血腥暴力讲述日本人迫害中国人的部分我觉得还好，可能导演就是用这种手法凸现残酷吧（但真的强烈不建议带小孩儿看，我看的这场有几个家长中途带孩子走了）。电影最大的问题是导演不会叙事，逻辑混乱，好几条线穿插进行最后一条也没讲清楚，梁朝伟戏份太少发挥余地不足，王一博戏份不少但撑不起来，好几个镜头我觉得他完全融入不进去剧情，还有就是我迅真的死的莫名其妙，但她哭戏真的好。求求周迅下次拍一部好看的电影，好喜欢迅姐的。,20,1430
杜慈,2023-01-22 14:04:01,看完了，很好看。王一博虽然有瑕疵，但演得还行。梁朝伟和周迅总让我恍惚间看到《色戒》和《风声》的错觉。电影剪辑也很有意思，整体不错。,40,935
横笛闲吹落星斗,2023-01-22 11:23:54,OK整个基调就是一种无聊的故作深沉，明明可以很清楚的说事，但就是没有。阴沉的滤镜配上拖沓的剧情，还有一言难尽的演员，“廉颇老矣”，已经没法看了，更不要说其他人，仅存的几个美女对这破烂的剧情也是杯水车薪，再次见证互联网kol的重要性，一个不及格的片子也能吹艺术片，这年头的艺术真廉价啊……心疼我的money和时间，浪费在这个上面。,10,552
大臀村,2023-01-24 11:00:21,党性程耳失去了留白能力,40,94
sagittarius C,2023-01-22 11:32:20,冲伟仔和周迅看的……一星给老戏骨们，一星给黑白色调画面里鲜艳美女们。演戏需要天赋，没能力真的别演，在大银幕上看到真的很丢人。没有演技就算了，剧情稀烂就算了，我说至少、至少、至少可以让我欣赏到皮肉紧致有生命力的脸庞上那些多样的情绪，可惜这部电影都没有做到。总结一下：快跑!,20,1163
小絮,2023-01-22 13:00:19,睡着了…电影院里的大家都唉声叹气的，还有人直接走了,20,1583
Gracie.,2023-01-22 11:45:05,先来评分，因为是梁朝伟周迅加一星因为是wyb扣一星，我很不敢相信我能在电影里看见抖音同款的那个超级丑的描边黄色字体，大字幕和台词扣一星，因为影院里某个角色一出现某些观众就开始神神叨叨的开始激动，再说电影，有些画面的确还是不错的，好了夸完了，剧本真的很一般，希望不要在影片介绍上写悬疑，表演上更没得说，肿眼泡瞪我瞪了快两个小时，为什么年纪轻轻能把油腻表演的这么好，这一点确实是有表演功底的，剪辑确实没理解为什么这样剪，为了把一句话就能概括的剧本看起来更精致？可是包子馅就那一小点肉，团再大的面也不能就叫大肉包吧，别的不想聊了，剪辑上根本也没能把悬念弄出来啊，甚至都能猜到下一句台词……,20,1375
应把新橙换旧橙,2023-01-22 13:58:00,"wyb的脸……为何没有变化。
程耳这选角我恨啊！",20,1229
大魚松子,2023-01-22 11:46:14,首映场 构图看得出来用心、bgm乱轰炸、故作高级感、剧情稀碎。另：有些人的脸和演技真的不适合大荧幕。,20,1466
ふうせん,2023-01-22 13:09:10,王一博能不能滚出影视圈，真是看他太烦了，演戏不会演说话不会说，大年初一我看点啥不好看这个,10,436
神威樂鬥,2023-01-22 11:40:20,看过罗曼蒂克消亡史的我为什么不信邪又来看程耳再次故弄玄虚！故事都讲不明白就别模仿王家卫了。画面灰呛呛的，要不就是方言要不就是日语听不清。大屏幕看王一博那张泡发的脸真是晦气，毫无演技的流量别来祸害电影了！,10,466
momo,2023-01-22 14:00:58,这拍的都是啥啊,20,1196
好一家牛肉粉,2023-01-22 12:36:26,梁朝伟和周迅被绑架了就眨眨眼……这都是什么晦气玩意儿！！大过年的谁要看虐杀中国人啊！！！就差把wash money怼观众脸上了,10,584
一个人的夜,2023-01-22 12:03:49,wyb的粉丝真会控，这片子2星不能再多，wyb太丑再扣一星,10,734
拜见冥王,2023-01-22 12:42:18,3.5  《无名》的最大矛盾就在于以“有名”演“无名”。那种程耳特有的隐藏感、暗流涌动的氛围营造，碎片化叙事，有时还带有点出其不意的突发性行为逻辑，被明星制、主旋律宣传话语所“破坏”（好在整体破坏性不大）。梁朝伟、周迅、森博之等人的表现自不必说。只是王一博的确少那么点代入感，角色身份的游移感依然是不到位的（或者说用力过猛）：坏得太拙劣，又好得不那么令人信服。结尾停在糕点铺再好不过了：前台小哥一个点头，配合周迅开场打开糕点盒的情报，可见这里是个地下站点。无名百姓的支持，才是抗战胜利的关键。于无声处听有声。结果片名出来后又来了个“我是共产党”，真真落俗了。《无名》是主旋律电影表达方式的又一新探索，以氛围破局，上次是张艺谋《悬崖之上》，上上次是梅尔维尔《影子部队》……,40,334
JOJO,2023-01-22 12:17:51,给一星是因为最低只有一星！我的天！中国电影史烂片排行榜，无名敢排第二，没人敢说自己第一吧？字幕也不做一下？导演是对演员的台词多自信？拜托你的演员嘴巴都张不开好吧！你指望他能说的清楚些什么啊？我是脑子抽风了，大过年的来电影院看鬼子虐杀中国人吗？？看隔壁熊二不好吗！！,10,464
晴天,2023-01-22 12:13:34,其实总体来说还行，程耳的一贯作风，视听语言都极其讲究，剧情也能自圆其说。可惜的是王一博的角色其实更为复杂，不说他拉胯吧，但是多少没能接得住。,30,187
我是猫猫,2023-01-22 12:08:24,构图，色彩，打光做的很好。影片整体基调和质感不错。叙事上程导还是用了跟《罗曼》一样的非线性叙事，前半段叙事节奏不错，但整体节奏感觉有点怪怪的。故事还是很简单的，但深度谈不上。tony演技独一档，迅哥和传君发挥也很好。至于另一坨狗屎，你丫老子是来看电影的，不是看你全程poker脸耍帅的。,30,213
Cardi B,2023-01-22 13:44:32,有王一博还用说吗，发面馒头放大版属实恐怖,10,312
肖肖,2023-01-22 12:08:05,王一博面瘫脸五五分身材大荧幕上更可怕，你丑就丑吧，几年了面瘫演技也没个长进，烂人只能配烂片！,10,317
Christopher赵,2023-01-22 11:31:40,"预计会两极分化，所以打个中立的三星。
观看前提是忽略王姓明星全程面瘫，这就很难受，人物群像戏份并不均匀，甚至有些人物之间的转场基本逻辑都没有。
故事简单但采用非线性叙事将简化繁，这种拍法在谍战片里适于增加悬疑色彩，但是故弄玄虚除外。
本片是双主演设定，王姓被排除后只剩伟仔，再加上迷离的剧情和预告骗（到最后也没交代王和伟为什么打架），是还怕观众看不懂吗？

少量优点就是“部分”构图“比较”精妙，可以吊打近几年国产电影，除此之外，还剩下……？",30,277
冲啊啊啊,2023-01-22 12:08:46,梁朝伟你在干嘛，为什么要不珍惜羽毛要接这么烂的片子给没演技的一坨肥肉做陪，叙事云里雾里不知所云，各种倒叙穿插，故事线散的跟羊拉的便便一样，一点一点的，我以为最起码可以保证梁朝伟的绝对主线，结果好家伙，我感觉梁朝伟都不知道他在干嘛，没买票的喜欢梁朝伟的观众，别去看了，诈骗烂电影而已，千万别冲着梁朝伟的名字去支持,10,560
DaLing,2023-01-22 12:34:18,可惜梁朝伟了，这部电影真让人失望！那个叫什么王什么的演得太差了！,10,570
辉,2023-01-22 12:59:23,说是梁朝伟主演，但戏份没王的多，难怪没有积极宣传，确实不想骗影迷，周迅演员表二番，但戏份好少，都是给王抬轿吗？剧情混乱，没什么主线，浪费时间和钱，粉丝狂欢的电影,10,812
王一栩,2023-01-22 11:39:09,大年初一看这个太晦气了，故事线讲不明白，台词也稀烂，王一博张婧懿演技差，2023年度烂片+1,10,831
Aeishh_upsadyi,2023-01-24 04:32:45,早有耳闻程耳是玩结构的导演，看完无名发现果然如此。有几处平行蒙太奇我还挺喜欢的（比如舞厅穿插监狱擦地板那段），有些地方比如说结尾段（摊牌那段）说实话我觉得设计得挺巧的，但说这个剧本太简单，这段历史我们也太熟悉，以至于这几个主要人物出场我们就猜到他们什么了，所以就算程耳对人物身份带出的剪辑再出色也没能给我那种意料之外的感觉。整体的剪辑感觉有点稀碎，想通过不同时间段的杂糅来增加这个简单故事的复杂性，有点适得其反。无声更像是寻找商业片和文艺片平衡的一次尝试，虽然不太成功，但镜头语言还是美的（罗曼蒂克消亡史的海报美商挺在线的），狂风呼啸的草原、印着蒋委员长的工厂等，一些空镜和特写还是挺有感觉的。唯一不太喜欢就是片尾模仿王家卫的滤镜，虽然我懂他是想改变冷暖色调来揭露真相的意思，但和前面的风格有点割裂,40,312
Surry,2023-01-22 13:08:24,梁影帝被绑架了你就眨眨眼,20,1123
是月亮睡了呀,2023-01-22 14:19:11,抱看，因为周迅期望过高了。。。,20,1499
萝卜丝,2023-01-22 12:10:09,有多不好看呢，买了第一场的票和朋友一起看的，我两全程都睡的很香。因为电影我真的不知道在讲什么，感觉学王家卫的拍摄方法学了个四不像哈哈。。。本来懒得来豆瓣打分但谁让我确实花钱了,10,1326
alferd714,2023-01-22 12:08:42,现在导演都喜欢把一个很烂的故事通过剪辑来升华吗？,20,960
盘丝大仙,2023-01-22 13:43:43,江疏影那个角色起到什么作用,40,238
eros,2023-01-22 11:13:02,梁朝伟秒变易先生。,40,1218
老皮,2023-01-22 13:37:28,"熟悉的程耳都在，非线性叙诡，半回环文本结构，隐喻式声光电，克制内敛的铺排笔法，勾勒一整场山雨欲来风满楼的潜伏大戏。浅白易懂的故事线条，几经重组，换算出“衣冠楚楚”与“哀鸿遍野”的对仗互文。上世纪三四十年代下的孤岛困境，在充满格子元素的半封闭晦暗场景中，把每条退路堵死，正邪两派，只能一条道走到黑。先生们西装革履的精致是“弃暗投明”的面子，不停更换的领带和掷地有声的皮鞋是“刻不容缓”的里子。女士们的浓妆艳服下，也有屠刀斩落时的惨烈与忠骨。电影的好看只维持在第二幕堪堪结束。后半段，程耳略显急躁地投靠商业叙事，弱化了叙事技法，向观众讨好，大篇幅打戏的底层逻辑bug和节奏的慌乱失衡，把铺垫了半场的气瞬间放掉。内核与《风声》类似，行文却不及《罗曼蒂克》。好坏参半，被商业审美勒索，略显蹩脚，十分遗憾。",30,217
一只狐狸狸,2023-01-22 12:44:22,很典型的程耳风格 叙事线打乱 人物立场多次反转 出其不意又在情理之中 王一博演技不错 也不违和 影帝更不用说 值回票价了,40,1145
白rap,2023-01-22 11:13:54,"披着谍战外衣拍悬浮惊悚电影，剧情立不住，立意也不行
捧流量捧上天了，你自己看看王一博演的到底是什么？
三星给周迅梁朝伟",30,489
rovaniemi,2023-01-22 11:16:31,-“因为她是共产党。”   -“我也是。”,40,1126
致优我的爱,2023-01-22 12:17:02,梁朝伟这次没有宣传这个1片我就知道是个烂片！不说了以后他的片子都不看了，好怀念东城西就那个时候啊,20,1210
林夕告之,2023-01-22 13:48:14,镜头、画面、配乐都很不错，也只有梁朝伟才能做的镜头怼到脸上不动声色的表演，王一博演得可以，在这些人群中没有拖后腿。唯一不明白的是剧情，弃暗投明太强求了，如果是同党的人没必要抱着杀死对方的心在缠斗，最后杀死日军方和王传君的台词又太直白，跟电影的基调和剪辑不符，这真是一个编剧写出来的嘛,30,351
Nayeuil,2023-01-23 02:23:08,对观影者有一定的门槛，镜头质感真的很不错，时间线交错会有点混乱。略费脑，故事比较压抑沉重，讲真不太适合春节档，换个时间可能会比较好。btw，王表现比我想象中的好些，但还是很木,40,411
飞飞蜗牛,2023-01-22 11:28:47,程耳美学真的让人回味,50,9255
晴天☀️,2023-01-22 12:01:16,真不好看，就梁朝伟那大概3分钟的长镜头演技炸裂，其他的就一言难尽了,20,1097
2734,2023-01-22 14:05:29,烟瘾大就别看了。无故事有情节。,30,189
