用户名,评论时间,评论内容,评分,赞同数
流浪的加菲猫🐱,2023-02-02 22:24:32,真上当了！大导演张艺谋拍这样的烂片对得起自己吗？看了二十分钟不知道在干嘛，除了杀人没有任何剧情。和闺蜜坚决提前退场，不如逛商场。没看的千万不要去浪费钱，太烂了！中国电影还能看吗？有真事吗？亵渎观众！,10,269
想继续睡💤,2023-01-22 14:22:28,emo的古装确实不应该有什么期待，三枪的喜剧元素加影的灰仆仆画面加十面埋伏的无逻辑剧情,10,2464
荔枝超人,2023-01-25 13:59:23,国师还是国师，用这种年轻人喜欢的桌面游戏形式给大家上一节这样的历史语文课，轻轻松松收个几十亿，问你服不服！（电影演到小半的时候我听到影厅里一个小伙子声音问旁边人，”这是宋朝吧？“，嗯，相信这堂课会让他受益匪浅了）。除了诗歌朗诵外，张导还不忘三番四次苦口婆心引导大家，这个是叫樱桃，我们国家很早就有的了，就不用再迷恋现在那些进口贵得要死的什么“XX子”了。,30,33
王仙客,2023-01-24 00:08:10,剥洋葱式的结构，用层层反转触及事件的核心，全片以中近景为主，用跟拍镜头领着观众跟随角色走向故事的中心，最后我们恍然大悟原来是这样。解构历史，秦桧背出满江红的时候热泪盈眶，这时我们都以为那是秦桧然后不解，此时电影最后一次反转也是最妙的一次。其实最触动我们的还是岳武穆的故事和他八千里路的云和月。,50,478
仲子曰,2023-01-22 12:06:01,"国产电影长期以来因受文艺政治论三突出原则的影响太久太深，一贯叙事简陋且一本正经，人物形象的设计比较刻板化，缺乏必要的铺垫，戏剧性冲突不够，细节上也经常乏善可陈，招致了不少恶名。
本片叙事长度足额，堪称大片风范，人物刻画细腻，一众演员的表演可圈可点，编剧做局过程中的喜剧因素、悬疑因素收放自如也比较到位，颇有欣赏性。",50,1904
jennifer,2023-01-25 00:56:42,完全的失望 几个喜剧人插科打诨 没啥场景 打着emo的名 可能是为了档期而制作的吧,20,769
深情小司,2023-01-22 13:55:43,不伦不类，太黑了，喜剧也不出彩，最后强行悲剧圆有点尬,20,992
I读书的iris,2023-01-22 16:38:13,易烊千玺的台词感又进步了。,50,1594
Löwechen,2023-01-25 18:12:30,沈腾不太适合这个角色，到最后他的嘴都是歪着的，让人看着都那么别扭，演郝建真的是演上瘾了，始终跳不出来，倒是易烊千玺，演技的前后反差感挺大，挺有惊喜。还得是张译啊，这个角色阴狠毒辣演绎的淋漓尽致，岳云鹏蠢中带着点心机居然展现的还挺好。演瑶琴的演员以前没看过她的戏，但她通过每次的小细节表演，完全证明是个演技派，未来可期啊。雷佳音演出了秦桧的老成阴险，还有他历史上惯有的胆怯怕死特征，让后面的反转顺理成章。不太喜欢的是每次跑动时的快板豫剧配乐，一次两次听着很新鲜，但每次都这样显得有点老套啰嗦，其实每次换成不同的剧种或者不同形式，能反映不同的心理状态，也能让观众有期待感，内容尽量都换成跟岳飞有关的戏曲选段，应该不难。不过整体观感是不错的，作为古装悬疑喜剧片，张艺谋都做到了。,50,207
JWKLt,2023-01-25 20:09:22,"后半段拍的太遗憾了，感觉怪怪的
前半我真的很喜欢，很精彩有笑点有智斗",40,53
雁城,2023-01-22 12:24:27,#北京首映# 掺杂了太多段子和悬疑反转，但最核心也最理想主义的一件事无非是：那些强权真正抹不掉的字，是写在白纸上的。它最终会口口相传，然后万事留芳。第五代导演这几年和古诗词杠上了。张艺谋的满江红，陈凯歌的长恨歌。也可见张艺谋的浪漫是属于义的，而陈凯歌的浪漫是属于诗的。,30,339
christal,2023-01-26 02:27:54,老谋子看来是真的悟了，这毫无疑问是他个人风格与大众娱乐结合的最好的一部。观影感觉超出预期，看的深夜场，原本感觉亢长的近三小时一晃而过。很久没看过这样一部煽情恰到好处，反转不显突兀的国产电影了。值得五星。,50,232
33岁帅气上班族,2023-02-03 21:17:08,又难看又粗制滥造，张艺谋晚节不保！,20,295
柚子好好吃,2023-01-22 17:32:28,看完立马推荐给所有朋友，沈腾太好笑了。。。。有笑点有泪点反转到最后雷佳音那里太搞笑了,50,1822
哈哈大笑每一天,2023-01-22 14:13:32,为沈腾买的票，但是看完好失望，易烊千玺的演技一直原地踏步，演什么角色都给人一样的感觉，我不该有所期待的,10,938
夏吉亚,2023-01-22 13:39:11,深沉版《三枪拍案惊奇》。装，端着，不好笑，出戏。杀鸡用牛刀的感觉。大制作小品。😓,20,716
zh@ng,2023-01-27 05:43:14,为了反转而反转，说历史片又不够严肃尊敬，说喜剧片，又不够好笑。拿合家欢做噱头，又有血性和黄腔。,20,366
雨前羽街,2023-01-23 16:17:57,这是我看过岳云鹏演的最好的一部电影了,40,40
Constantine,2023-02-04 23:13:20,剧情让我想起了雷人这个词,20,244
Elma,2023-01-28 06:36:44,有点无聊 中间差点睡着了 满江红好像跟岳飞遗言没有关系吧……,20,410
由纪,2023-01-22 16:37:59,只能说热血沸腾并且恰到好处,40,360
lzy_ss,2023-01-22 14:25:22,普普通通，应该严肃的片子，硬是加上喜剧,30,530
abracadabra,2023-01-22 14:20:30,四字弟弟真的是养成系，从来不会让人失望，要颜值有颜值，要演技有演技。,40,339
怪兽维克,2023-02-01 17:21:03,满江红还是蛮值得一看的，全篇节奏把握的非常好，唯一碍眼的槽点可能就是最后为了让“好人”赢，强行给张译的角色降了智。结尾连背两遍满江红也是大可不必，我想大概是背给审核部门听的。,40,67
-Chakbun,2023-02-03 03:22:14,同事跟我把这部电影吹的天花乱坠，花四十块钱浪费了两个半钟，要喜剧没喜剧，要悬疑没悬疑，要演技没演技（岳云鹏/沈腾），要血腥也不血腥，只能摆弄一下爱国情怀，但也支棱不起来，结局强行煽情卖弄“精忠报国”。在家无聊有闲时间的可以看看，花四十块钱去影院就大可不必！！！（可能我期待太高，号称最好看春节档）,30,99
高司令,2023-01-22 14:16:54,喜剧元素和岳飞的《满江红》是幌子，满江红（血）才是内核,40,142
双子星特派员,2023-01-22 12:40:49,完全被剧情带着走的，很有趣，笑点很多且不尬，结尾处理堪称完美。非常喜欢四字在这里边的形象与表演，融入了电影，却自成一格。期待更多好作品,50,2265
1025hh,2023-01-22 14:22:44,没去看之前其实挺疑惑的，为什么岳飞逝世四年之后的剧情还能取名满江红，直到现在看完了心里还是很震撼，剧情一步步揭开，每个人的私心和软肋也被拨开，可是啊，世界上总有那么一群人，他们不为名不为利，只求义。孙均这个角色，矛盾点也挺多的，前后的转变，最后的爆发和抽离，真的绝。转场之间的音乐也很精妙！二刷去看更多细节！,50,901
内陆飞鱼,2023-01-23 13:53:05,秦桧看了想和岳武穆握握手。岳武穆看了想和张艺谋拥拥抱！,40,22
梅疏影,2023-01-23 06:19:51,大导演、小成本，剧情牵强，看完略微有点失望。武穆遗书写在狱墙上，宰相都不知道，那些同袍是怎么知道的呢？还有瑶琴、桃丫头，像是硬加上的，出现的不和情理，于剧情推动也没有什么贡献。,30,357
Fillianore,2023-01-22 13:31:50,白瞎了深宫大院的巷弄结构,30,215
豆友195174662,2023-02-08 07:58:40,之所以会评一星，是因为打分最低只有一星，感谢满江红，让我浪费流量去下载豆瓣，亲自给你打分，从这一点上你比任何一部电影都成功，心疼我那60块钱和两小时四十分钟，目前处于极度后悔中，长时间无法走出来,10,146
tapisa,2023-01-23 10:17:38,超出预期吧能说是，毕竟预期太低。就是每次都被突然窜出来的戏曲声吓到,30,122
成木,2023-01-23 10:29:53,老谋子，生产队的骡子，高产，还有质量,40,274
无火的余灰,2023-01-26 19:05:08,整体感觉不错，环环相扣，最后的反转出乎意料，就是前十分钟一直带入不进去，看见这几个人感觉就像是极限挑战换了一个外景，老是出戏，所以职业演员还是少接综艺，另外小岳岳的献技还需要磨练，其他演员的戏他明显接不住，易烊千玺的进步很大，没有口哨音了，军人的形象也很干练,40,82
豆友205887991,2023-01-23 02:23:54,这个剧情简介好像剧本杀。。,40,168
欧森,2023-01-24 23:41:18,少点反转，压缩下时间，少一些人物对话，这将会是一部很棒的作品。,30,142
慕容七,2023-02-11 17:51:04,这剧情简介和《满江红》的关系，就像《满江红》和满江的关系一样六不搭对。,30,57
请称呼我 陛下,2023-01-29 08:31:38,只有乱臣贼子，没有无道昏君,30,80
朵朵不多,2023-01-24 15:13:39,前面3/2已经睡着了 到后面bgm把我吓醒了,20,467
逍遥叹仓颉,2023-01-25 21:13:11,这两年唯一想打五星的电影,50,276
SL_player,2023-04-29 01:32:09,感动，但不能琢磨,40,22
格物致良知,2023-02-08 08:41:42,这部影片是在说：英雄死了有价值，奸臣活着有价值吗？,20,72
拉布拉卡,2023-01-25 17:32:42,瑶琴有点出戏，其他都很好,40,61
根正苗红小炮灰,2023-01-30 14:05:29,"冲着阵容来，没想到第一次看个电影看得想跑...
看到前半个小时，剧情无聊，抓不起好奇心。配色压抑，却时不时制造一些尴尬的笑点，像春晚小品，还有诡异喜庆无法理解的音乐。",20,227
王易寒,2023-01-26 21:47:48,我觉得不错，我从不苛刻,50,162
1amzz_,2023-01-22 11:46:50,17/1000，说实话，有些低俗笑话，反高潮也挺尬的，iso太高了，日拍夜是不容易，但是这光差，太大了，且老家观众素质太低，睡了十分钟，剧情完全接的上，结尾满江红还算激励，总体打分给7.5分。,40,386
小球球,2023-01-29 08:33:30,精忠报国的皮，呼唤公平正义自由的拳拳赤子心，从外看是一部妥妥主旋律，向内看则是有反骨，哈哈哈，其实岳飞的满江红这阙词历史局限性很大，谈不上佳作，价值观摆在今天也很有问题，但倒是挺契合当下的战狼精神，千百年推崇的大一统，在威胁到高层利益后也能以莫须有的罪名被剿灭，在某些乱局时刻又被拿出来当作人们的精神鸦片，究竟是秦桧的替身还是秦桧自己也是别人的替身，那个一面都没有露远在皇宫的皇帝，若是听见那一遍又一遍复诵的满江红，内心难道不会惊恐，而火堆里慷慨赴死的人们，终究想要的不过是一个真相,30,66
爱小莉一生一世,2023-01-25 07:30:32,我历史不好，没什么文化，第一次听《满江红》全文，我竟然听得懂，听懂的那刻我泪流满面，心中有团火在燃烧。全军复诵的那一瞬间，我仿佛真的看到了历史上那个胸怀天下、意气风发、骁勇奋战、精忠报国以及最终含冤入狱却依然赤子之心的少年就在我眼前……,50,260
无心,2023-04-30 22:26:39,希望行业可以逐渐剥夺开心麻花的话语权，那些令人发指的臭包袱儿就像沈腾的表演一样，油滑敷衍且自以为是。整部戏看下来，我简直无法相信，张大的完成度竟然远远比不上武义淳。甚至可以说，沈腾这个人，从始至终，压根儿就没在戏里。岳云鹏那句「你们学过历史吗？」我看不妨换成「你丫（沈腾）学过表演吗？」所以和沈腾一比，转场的剪辑手法好像也没那么讨厌了……,30,18
蓝天白云,2023-02-01 08:31:08,自己人死了好几个，金人只死了两个，最后还没杀秦桧。,30,108
这么近，那么远,2023-01-25 00:52:30,第一次这么情绪化  嗯 一分   敌我矛盾,10,342
草莓牛奶糖,2023-01-27 22:38:39,剧情转折好尬，冲着张艺谋导演来看的，有些失望,20,289
Pluto.,2023-01-26 17:01:36,逆天剧情，让我感动的只是满江红这首词,20,228
Evenstar,2023-01-25 15:49:58,三星半 中间太拖沓了 没必要这么多反转。另外真的很像剧本杀 是因为国师最近合作的都是年轻编剧的原因吗。张译演技全场mvp 这次终于没演“过”，四字还是差了点，戏眼在他身上，但他没撑住。,30,127
绿一蛙,2023-01-24 03:30:45,比想象的要好，除去一些震天响的大场面不是很能共情到，大部分的时间都很沉浸其中。风尘女子这个部分，拍得不咋地，感觉国内男导演都不怎么会拍有意思的女性角色。,40,74
Foams,2023-01-28 17:22:50,有点像大型高端版的剧本杀，或者是只能一人逃出的密室逃脱。人人都是玩家，人人也都是那场阴谋的npc。千方百计，满腹筹谋，或为了活命，或为了忠义，在一方天地里彼此厮杀。除却剧情，配乐是真的妙，哪怕猜到结局，刻进中国人DNA里的爱国情怀在听到诗词的瞬间，依旧热泪盈眶。总有一些东西会超越时间与生命。,40,97
染,2023-01-23 08:18:03,23年开年第一片儿，好久没进电影院。《长安十二时辰》既视感，个个精湛的演技，出挑有力的音乐，层层反转的剧情，有血有肉的表达，荡气回肠的全军复诵，好一首咏叹曲，好特别的春节档，好一个艺谋老爷子！,50,1114
反转芝士子,2023-02-04 23:14:43,明明反转很多，却也没什么很惊喜的感觉。,30,74
谋杀游戏机,2023-01-23 17:39:50,很多人前仆后继地付出，只为一个很微小的东西——像是《狙击手》里全体队员的牺牲换来那张小纸条，《一秒钟》脱胎于《陆犯焉识》，让张艺谋心心念念的就是张九声惦记的那一小格胶片。《满江红》的结尾意外又在意料之中，肉身可以灰飞烟灭，但精神值得永世流传，这是独属于国师的浪漫。《满江红》组建了一个非常混搭、甚至看起来有点任性的演员班子，来自不同表演体系的人都在这大院子里交融碰撞，就像片中故意让你出戏的配乐一样，且影片有一种自我解构精神，每次刚升华完就自嘲消解一下。最擅长调教演员的张艺谋这次没有去抹掉演员原本的风格，让沈腾、岳云鹏发挥出不少自己的笑点，72岁的张艺谋真的自信又包容。最早这片计划全片一镜到底的，要真那么拍还挺酷的，可惜国内神茶不确定因素比较多，没法冒险,-t,44
夜帘墨影,2023-02-15 17:30:45,其实算得上是一部还算能看的小品式电影，但这个全民朗诵《满江红》的桥段实在是难顶，岳飞要是知道900多年后的电影里秦桧(虽然电影里的设置是替身)激情朗诵他的笔墨他老人家估计也绷不住。另外，张译和这群卡司一起演戏给人的感觉，就像梅西在中超联赛踢球一样，不是一个维度的选手。,30,31
ha-llo,2023-01-28 08:40:14,三十功名尘与土 八千里路云和月 除了这点动人还有啥 还有啥,20,272
sallying,2023-01-22 17:32:02,每个人都演的太好了，选角真的厉害，配乐也贼拉搞笑,50,1528
可爱的崽,2023-01-22 13:19:21,中规中矩，3分水平，符合张艺谋近年来越来越退步的水平，易烊千玺再扣一星,20,718
倾玦,2023-01-28 23:23:27,非常难评，只有配乐还不错。老是杀人看得我生理不适，并且厌女片段看得我非常不爽。但是emo的敬业精神值得敬佩,30,103
糖不苦,2023-01-29 17:00:59,"大过年的...每次小刀封喉我都跟岳云鹏看见丑男主剌郭京飞脖子的时候一表情。四字太丑太丑！演技也麻麻，伤到我了。最出彩的是雷佳音，表现力真不错。
该说不说，国师最后整这么个浪漫主义的集体朗诵，我还有点小感动。",20,190
Fyou :P,2023-01-28 23:29:59,Emmmm…前一个半小时我觉得真的很无聊。。第一次看电影看到想玩手机。。一直在想这真的是张艺谋导演的作品？而且全程我都没笑出来 难道是我笑点变高了吗？我觉得那些点都很俗。。。笑不出来。。。总结就是：碟中谍中碟中碟中碟中碟中碟。。到最后反转得人都觉得太多了吧没必要😅不过最后一起背诵满江红倒是蛮感人的 在我心里又拉回了点评分…看完整部电影就感觉又好看又不好看的hhhh？。。,30,129
山的南边有小镇,2023-05-01 23:23:52,看到上映前改的海报，心就凉了半截。和陈宇合作的第三个本子，《坚如磐石》还能期待吗？,20,50
Harvey0077,2023-01-25 08:41:19,"和表弟们看的。如坐针毡，我都要坐出病了，腿伸不开腰挺不直的，真心不适合去电影院看这样的电影。剧情跟张的前几部比起来也是很一般了。中间靠两三点的反转来分层，其余的大部分平平无奇到全靠相声演员和小品演员来撑……想象如果把演员全部换成路人，谁还能看完这3小时
ps：总体一般",30,202
小舟,2023-02-03 07:21:28,"其实，从电影本身来说，70多岁的张导已经炉火纯青，这片子的剪辑、节奏，基本上就是没毛病，可以当教科书了。但是，包袱和悬念抖到最后，还是撑不起来全剧，有点强行煽情。
另外，把搞笑和悬疑结合在一起，看得有点别捏，反正就是搞笑的时候会出戏。配的秦腔的音乐也让人出戏。",40,41
路千枫,2023-01-23 00:53:40,平平无奇且血腥，就最后集体朗诵《满江红》热血了一把。,30,310
易暝君,2023-05-05 14:55:40,一部长达两个半小时的悬疑式职场活话剧，沈腾、岳岳、安欣、佳音、千玺，五影帝同台说小品，故事却能层层递进，一个时辰里锅满天飞，为了一己私利各显神威无所不用其极，背景音乐里却播放着河南豫剧《五世请缨》《包龙图下陈州》《花木兰》等各种各样的凛然大义，各自给各自找活路，各自给各自铺后路，天高皇帝远的地方，金牌不管用。有能力不如有背景，会办事不如会邀功，人人都在展现着说话的艺术和职场行为艺术，底层愚昧精忠报国，上层精明贪婪龌蹉，然而这一切，都是像是山河沦陷之前靡靡之音，构成了必然的流向，汇入了历史的长河。,40,11
安妮,2023-02-01 01:05:42,"从铺天盖地的好评，到突如其来一边倒的差评，不想看太多舆论的观点，被裹挟和影响的观点都不独立。我认为，作为一个春节档，还是合格的。类似长安十二时辰，短短时间内，紧张快节奏的发生很多事情，也类似利刃出鞘，悬疑＋不停反转制造悬念。作为商业片，可圈可点。演员演技也不错，并不出戏，岳云鹏沈腾xue微出戏，但角色适合，也能融入。剧情不评论。音乐很加分，那种民俗音乐诡异又诙谐，氛围拉满了。",40,38
阁外星河低悬,2023-01-27 06:17:17,喜剧加悬疑，不得不说很有创新，但在一定程度上欣赏不来,10,264
🐺乌托邦🐼,2023-02-02 07:29:31,只能说浪费了这么好的演员阵容 如果没有岳飞的满江红 这片三星都没有 想搞笑 搞笑的很尴尬 想推理 推理的很随意 总而言之就是无聊 ps：睡了好几觉 醒了也不耽误接着看🤫,30,87
黄老三,2023-01-31 23:59:25,剪到两小时以内还能给三星，越到后面越不耐烦，为了反转而反转，强插的笑点，然后强行煽情。舞女被侮辱的地方，看得全身不适，原来不能说，现在我敢说，别再拍侮辱女人的情节了。,20,154
momo,2023-01-28 05:34:44,如果没有最后雷佳音站在楼上背词那段 那么整部电影真是无聊至极。。。,20,205
老罗Lazzaro,2023-01-29 22:55:49,国师高产还题材多变，从选角就能看出悬疑里带喜剧，大框架背景下玩小体量权谋，猜不到的层层反转还不够精妙，尾部不忘家国情怀，豫剧配乐更加强了戏剧感，设计独特但较显突兀。雷佳音对秦桧的演绎力压其他角色。,30,14
榛果拿铁要加冰,2023-01-22 11:39:51,沈腾，岳云鹏，潘斌龙，这是喜剧啊,10,1297
cedar cold,2023-01-24 22:32:39,最终秦桧替身的设计似乎很有寓意，但目前还没想清楚,50,179
Stacy,2023-01-23 17:02:36,"不停的反转 
莫等闲 白了少年头 空悲切",50,1260
天涯断肠粉,2023-04-29 17:21:37,理解不了为什么评分这么低？！这部电影可以列入我的个人TOP10评选。刚看到就知道是岳家军潜伏复仇记，果然像一个浓缩精华版的《长安十二时辰》，只不过张小敬这次穿越成反派了。电影的节奏、幽默感、燃点恰到好处，没有辜负大咖云集；架空的设计也合情合理。虽然最后满江红浪漫了一把，但我觉得煽情的度拿捏的还不错，故事的节奏也到那里了。你永远可以相信张艺谋，没想到国师可以这么幽默~,50,43
Doremi,2023-01-29 08:38:23,大型剧本杀，欣赏不了配乐,30,148
陈红生了陈想红,2023-01-23 16:32:48,一星给沈腾，一星给张艺谋。,20,566
举止优雅的猪,2023-04-29 10:18:23,网络上风评不一，终于明白什么是“为了反转而反转”了，刺杀行动和抓刺客跟闹着玩似的，有种《三枪》的感觉。,30,18
啦啦啦,2023-01-31 21:06:39,"两星半。
高高在上的男性俯视已经到了让人不适的地步，包括但不限于借本人和他人之口反复强调歌女的“清白”身份，车夫视女儿为自己的软肋但对女儿的母亲之死“无动于衷”。emo你怎么变成这样了？
剧本看起来像开拍前现攒的，前三分之一还对得起悬疑加喜剧的标签，后面人设基本崩盘，情节前后矛盾乱七八糟，完全无法自圆其说，尤其沈腾的感情线，真的有必要整得这么又臭又长吗？精简到一个半小时观感或许会好些。
张译在此片里有种清纯的性感（误）",30,110
偏时差,2023-01-31 03:21:38,前面还可以（我指的是余皑磊托付小孩给沈腾之前），后面就开始在反转煽情主旋律贞操观绿帽焦虑中炖成一锅粥并逐步向崩坏迈进。撕掉假皮露纹身以及逼雷佳音上台给全校师生背诵满江红实在令人难以言说………,30,18
Parallax...,2023-01-22 13:29:48,很巧，不仅体现在剧本的创作、编排与各式的反转上，而且在历史文化与主流意识形态之间找到了一个隐秘的有效的价值输出的平衡点。,40,293
Fenng,2023-02-07 23:47:43,像是一出多幕话剧。结局无法令人信服。,30,40
9L-ing,2023-01-26 08:40:33,反转不是太高级，硬转，不太像国师水平。,30,101
黑骨精,2023-01-25 23:41:13,戏说历史，虚构历史平添几分当代人的理解。秦桧的“替身”或许可以理解为秦桧内心的良知，另一个自己被奸诈的自己击溃。国师的迷宫布局玩儿得其实挺不错的，年过古稀的老头子还在突破自己，真的很难得了。,40,78
👀,2023-01-23 09:53:34,真的报看，说反转很绝，我感觉很尬。立意看似很大表现出来又很小，不否认演员演的挺好的，但剧本真的不行啊。,20,338
gimmeareason,2023-01-26 05:44:13,艺术创作者的自我高潮，靠着主旋律煽情但细思挺无趣的,20,277
momo,2023-01-31 23:59:22,故事很套路化，为了反转而反转，让秦桧背满江红是为了恶心谁,20,133
咻咻咻,2023-01-22 13:35:09,玛德 赶了两场电影 那些说好看的自己心慌不慌 冲着国师和腾哥去看的 太让人失望了,20,398
miao2,2023-01-31 06:35:36,低成本网剧………,30,127
掉线,2023-03-09 17:51:59,【B】从张大被审问开始，前面那种严丝合缝，精巧布局的形式感就泄气了，至最终反转时悬疑线更是变成了大笑话。根本上来说，这个剧本其实就是非常娱乐化追求爽感的故事，但张艺谋选择了用有高级感的形式来拍，最后这个效果吧，好像说高级差点味儿，说爽又觉得还能拍更爽（走昆汀风肯定会更带劲），但又确实是好看的。我始终觉得张艺谋这几年拍类型片的能力被过誉了，他固有的“旧”并没有与顺应时代的“新”真正融合在一起，而是呈现出一种半新半旧，新旧掺杂的观感。就像某些几十年后被重新编曲混入电子乐的老歌，又有点四不像，又有点带感,40,5
牛2牛1985,2023-01-25 21:11:36,小人物演历史，大人物写历史。,40,55
月瑶咏望,2023-02-01 00:16:05,我第一次在影院睡着,20,133
阿瞒冲起来,2023-04-30 16:16:04,这呱噪的过场音乐真吓人,30,16
YYJ,2023-02-03 17:04:05,背景音乐咋咋呼呼的，败笔,30,66
