用户名,评论时间,评论内容,评分,赞同数
用户名,评论时间,评论内容,评分,赞同数
pagliacci,2023-04-30 01:16:37,就整个浆糊般的故事而言，演员甚至都显得有些过分认真了。,10,32
Parallax...,2023-05-01 16:43:23,他以前一直想看她能飞到哪，结果最后她飞到的却是他自己的怀里，见夏的母亲说，女孩吗不需要做些什么，需要的是找个男人，找个依靠，结果那，虽然过程是反叛的，但最后见夏还是成了她一直反叛的母亲所说的那样的人，当然这里可以说她是为了爱，但爱本身并不仅仅是关乎于爱的，因为当她在选择一段爱的时候，就已经放弃了某些东西，而这些东西必然会在电影中构成一种象征性的意义。,30,5
机械月亮,2023-04-30 01:04:19,改得稀碎，里面所有人的性格都太模式化了，逮着一个特点使劲儿描写放大，很生硬。一颗星是给张新成和孙千的脸的。（但张新成还是适合演好孩子，他演的李燃太“坏”了，但其实李燃更偏调皮一点。,20,12
sweet rain,2023-04-28 20:19:40,张新成的演技和歌声给电影加分了。本质是一个重男轻女家庭女孩励志的成长故事，然后遇到了一个长情的男生。喜欢这种整体淡淡的故事，所有人演技都不错，包括配角。,40,209
Microcosm.,2023-04-28 23:35:37,"少女陈见夏遇到了少年李燃，她脆弱敏感却要强，缺爱而孤独；他玩世不恭却细腻，坦荡而专情。他们彼此小心翼翼又不太懂爱，见夏在前途和李燃面前选择了前途，所以他们就这样错过了十年。

于是长大后的他们重新相遇，在回忆和拥抱里找寻逝去的爱，陈见夏对李燃说：围巾和翅膀，你和未来，我都想要。

突然想起某个下午看过的一段话：你终会明白，前程比爱情重要。你还会明白，爱情比前程更难得。到最后你会明白，对的人应该站在你的前程里。

还好李燃够努力，还是见夏喜欢的样子，遗憾的是我们大部分人没能和喜欢的人走到最后。

祝福陈见夏和李燃，振华的青春终会落幕，我们也要长大。想起高中的操场，有一些回忆也有一些痛苦，过去的日落和晚风以及时光里爱过的人。

希望他过得比我好，好抵我多年的意难平。",40,50
西楼尘,2023-05-06 22:13:26,他送你折断的翅膀，甘愿做压箱底的围巾，整个南京之行他都知道你会离开，可还是做困在水族馆里的灯塔水母。是熬过多少担心你离开患得患失的夜，接受船长将航船开走的选择，还愿意出现在医院拥抱无助的你。围巾和翅膀都想要，醒来见到他才是做梦。原来去振华中学不是求知也不是脱贫，而是为了与他相遇。,20,0
光明行,2023-04-28 23:58:10,额。。。这电影。。，额。。。。真的。。。额,20,53
淡蛋蛋淡,2023-04-29 09:47:05,振华宇宙交到光线手里算是完了,10,37
mine,2023-04-29 19:09:35,看了这么多年，只会心疼我浪费了这么多钱,10,21
我情绪零碎KAI,2023-04-30 17:24:46,表演是上下浮动的标记物，更直观的海平面是光线「这么多年」一如既往的量产青春片基准线。,10,14
加油加油再加油,2023-04-28 21:32:42,每想到还挺好看的，有笑点也有哭点，李燃和爷爷那里给我哭得好大声，重男轻女的家庭这一点让我很有共鸣，还有张新成好有喜剧天赋，希望以后能看到他演一部纯喜剧电影。,50,159
Hiroro,2023-04-28 22:28:54,刚刚走出电影院，超喜欢女主的演绎，她在电视剧风吹半夏里面是一个个性十足的美女，现在演中学生也毫无违和感，我个人对张新成比较无感。这个电影特别真实，不同于以往的青春爱情片，只有和女主有类似原生家庭才懂那种被忽视的窒息感。,40,48
阳弘,2023-04-29 00:51:06,看完电影，街头外下着雨,30,11
那就改个名字叭,2023-04-29 23:41:12,情节老套，台词矫情，三星都给演员们的演技。（全程都被班花和妈妈气的冒烟，还有最后企图用好面子+嘴硬来给妈妈洗白，这妈妈不就是纯纯重男轻女吗？,30,19
Foggysnow,2023-05-01 15:49:48,以我最近在老福特和ao3上看的cp文的水平来看，这个剧本真的不合格（太太们那还是为爱发电呢，写得远胜于此,20,6
阿弥菠萝,2023-04-30 18:26:00,一部流水账,20,6
Fly free,2023-04-29 21:19:49,"实在是受不了林杨来演李燃，尽管演技不错，但是不觉得很怪吗，余周周还和陈见夏做同桌……真是一个敢选一个敢演
——————
很多桥段特别生硬，导演功力还是不够，而且张新成应该是被逼着演的，感觉不够自信，孙千还行。
另外，很多片段真的不行，感情戏毫无基础，CD机、香格里拉（飞船桥段）、还有最后南京告别都是比较拉跨的，原著的高光拍的不够爽快，而且和母亲的和解（死亡）也没拍出来。
总的来说，比较可惜，虽然比前两部振华系列电影版好不少，但是看的出来制作班底的能力还是很弱
最后，“你读书是为了求知还是脱贫”当年那么震撼我的话居然拍的这么尴尬搞笑！

2023.4.29 NB和ZSH 电影院",30,9
parachute,2023-04-29 23:20:29,想出国留学 想离你们越远越好…东亚有弟小城女孩的噩梦 只不过我们并没有张新成也不可能有,30,4
sweetbear,2023-04-30 17:56:41,张新成气质既不像学渣，也不像东北男生。男主不懂为什么对女主无条件的好，看不到这个角色的真实个性。流水账一样的爱情故事真有点吃不消。,30,5
林丁丁,2023-04-28 20:16:53,"披着爱情剧的皮上演扶弟魔的剧情，冤大头富二代男友，扶女主全家。
男主学生时代带女主吃饭喝咖啡滑雪，重圆以后女主爸爸病了，男主为了他爸又是陪酒又是出钱出力，女主分币不出，主打一个陪伴，哦没有陪伴，破镜了十年……",20,16
宁远,2023-04-29 22:06:57,女主加一星,20,7
半青,2023-04-30 21:23:43,张新成一星 孙千一星,20,6
这人要瘦到95斤,2023-04-28 22:17:13,这么多年了，小说改编的青春校园电影有剧情说得过去的嘛，有真实、生动、靠谱、平民、符合人性的爱情嘛，没有啊！但是我还是被这波宣传给洗脑了，明明知道一定会烂，但还是想看久别重缝的戏码。就是一个被欺骗和侮辱的感觉，那些在宣传里让我心动的场景，一个都没有，被短视频坑害的我。行吧，看看美貌的孙千也不错，当个MV看吧。,20,29
耶耶,2023-04-29 00:47:34,光线又是你😅,10,76
Hans,2023-04-29 01:33:37,"还是那句话，国产青春片请不要祸害心智还不成熟的初高中生。
张新成很帅，摄影师的画面给得很唯美，镜头有炫技的成分，蛮会用光的一个团队。剪辑剪得稀碎（可能是有的画面不让播，抽烟那段就没播），女主打把伞在雨里面跳舞属于“致敬”的桥段，东拼西凑的俗套剧情， 毫无深度的人物，脱离不了资本的爱情（不是物质，纯资本），导演拍的不是爱情片，是幻想片，拍半天感动了自己。混混和好学生人设让我想到陈念和小北，但他俩是互相救赎，主题明确深刻。但这部电影，如果李燃只是个爱装b的穷混混，陈见夏肯定不会喜欢他。李燃是带陈见夏见了世面，但这个“世面”未免也太狭隘了，陈见夏最终想见的并为之努力的“去更大世界”，也只是李燃所生活的富人的世界。这部片子的确揭开了青春的伤疤（锅姨演的妈确实很窒息），但是用资本当药敷好了伤口，离谱。",20,18
涂山容容,2023-04-30 09:24:33,国产的爱情片还有救吗？以后再也不上当了，爱情片=烂片。在痘印上还诈骗宣传有些电影里根本没有……,10,38
连城易脆,2023-05-01 13:59:37,"又是一部青春光线的流水线工业快餐功能电影。由于我不是这部电影的精准受众，因此完全无法有任何共情，于是大多数注意力都被电影里那些过于生硬和刻意的情节所吸引。

例如，为了表现女主角母亲的重男轻女思想，未免也太离谱了，正常情况下，母亲怎么可能说出或者做出这么夸张的行为，就算有这样的人物存在，也不能这样去表现，缺乏信服力，最离谱的是最后还是同女儿完成了和解，这样的妈，和解个鸡儿啊。

再说男女主的感情线，这套故事设定也未免太过陈旧了，我坐在影院里总有一种我在看10年前的言情小说的感觉，哪怕是有原著小说，还是应该多做一下符合当下性的改编，否则味儿真的有点儿不舒服。

咱就是说，即便要拍青春校园爱情电影，能不能换点儿模式来拍，真的很乏味很腻很没有新意，哪怕先照着日本纯爱电影抄一抄感觉呢？",30,4
wei0303,2023-04-28 21:31:27,没看过原著，感觉还是挺感人的。特别是校园的部分，纯爱的感觉挺好的，看着让人忍不住发出微笑，又忍不住跟着擦泪。虽然有些地方不是非常合理，太过纯爱以及各种和解。然而回忆以及感受这种纯爱还是挺好的。校园部分挺有说服， 成年的稍微差些。,40,104
Harper,2023-04-29 01:20:31,如鲠在喉 如芒在背,10,42
进击的海豚,2023-04-28 21:47:06,张新成塑造的李燃和林杨还是大区别的，可乖可痞，演技没有让人失望。电影是男女视角各自的久别重逢互相救赎，是女主视角的为了逃离原生家庭破釜沉舟选择的十年征途，这么美好的陈见夏让人心疼。跟甜甜的爱情相比，电影所揭露的原生家庭这个社会问题更应令人深思。,40,112
Hugh,2023-04-30 18:43:44,看得折磨，旁边的女中学生哭得稀里哗啦很难理解,10,23
望潮,2023-04-29 10:50:53,Get不到男主，孙千美死了！太可爱了！,30,3
巨星泡饭,2023-05-10 19:54:14,看了二十分钟已经烂片预警了 什么鬼 两小时讲不好一些基本的逻辑 校园早恋舍不得剪 成年人爱情莫名其妙 确实是我想多了 本哥第一部电影又能接到啥好本子 我就想知道 凭什么新加坡大学会把名额给一个年级第87名口语还不行的学生还包六年工作？还有男主有能力去英国读预科 为什么不和女主一起去新加坡读书？而且太可怕了 现在doi不脱衣服的症状已经从电视蔓延到电影了 男主好好一个富二代比女主还自卑 前一天还在买玛莎拉蒂 后一天就欠债了 女主爸前一天刚住进vip病房有肝源 后一天就噶了 这都啥啊 别老想着洗白伏弟魔 重男轻女主打一个批判就对了,20,1
素衣染天香,2023-05-03 16:16:01,冲着男女主的颜值多打一个星。这剧情不理解到底想讲什么，想讲原生家庭困扰的女孩的成长？没见怎么打拼啊。讲亲情的和解？全剧的重男轻女这么讨人厌的弟弟和妈。就那么轻飘飘一句话就能和解？讲爱情？回忆里的少年多数是女主视角，两个人在一起时甜蜜的多是闪回。根本没有啥让人感动的瞬间。。好不容易成年后多年不见遇到了。还是被裹在亲情里。事实上我至今没被两人的感情打动到。有点想导演自己被自己感动了。可能也怕观众感动不了。就只能加让人感动的配乐。这电影吧，讲真。来个30分钟的长mv就行了。实在没必要拍成电影。,30,12
微信用户,2023-04-30 16:10:39,难看,10,14
小洋葱,2023-04-28 22:39:37,花絮比正片好看系列…拼拼凑凑的剧情 衔接非常不自然 感觉一直在看小说里的某个片段剪辑,20,33
monica喵,2023-04-29 13:32:43,青春的错过很难再遇见，不管时光变迁，初恋永远难忘,50,27
Sissi,2023-05-04 18:24:34,一开始以为是爱情片，但其实是女主成长故事，不过小镇做题家、重男轻女家庭背景、考大学一定要考远一点……这些设定都让我狠狠代入了，一路哭惨了～男主虽然有点工具人 ，但张新成在大银幕上也太帅了吧～～,40,5
馆馆,2023-04-28 23:21:43,"会给7分，八月长安的本子现在看也还是很戳心，小镇做题家女主被重男轻女打压出的敏感和自卑，争吵的母女占了最多戏份，最后却又能以一句“这个家里两个男的，一个躲清净一个是摆设，永远只有我和你在吵”把消失的男性拉回审判台，这设计太妙了
很爱女主人设，不靠男主解决麻烦，不为爱情放弃飞升机会，激情戏最后那个镜头她盯着李燃，眼中混合着情欲和心疼掉下一滴泪，美绝了。最后如果不辞职会更讨我喜欢，当然可能那样就太不爱情片了
顺便夸夸选角，章若楠看上去就是娇生惯养大的城里女孩，和孙千同框时确实担得起校花头衔，然而孙千单人镜头一怼脸又美得别有韵味，摄影很有一套，居然连张新成的眼窝都能拍消失，配上炸毛发型瞬间年轻10岁

ps：这片子真的不准备来南京搞个活动吗？南京含量这么高，拍得还挺美",30,22
瑞波恩,2023-05-06 14:12:12,“在我面前你谁都不用做，做你自己就好了。”谁都想在最好的年纪遇见最好的他（如同偶像剧），倔强小镇做题家的童话人生，对原生家庭的描绘挺真实容易有代入感（刘丹的妈妈演太好啦），省重点高中尖子生们的竞争“太卷”，也许成长就是越挫越勇独当一面的历练吧，祝愿你兜兜转转也能过上理想生活，遇到相伴一生的灵魂伴侣，千帆过尽不留遗憾当然最好了……ps，这么多年了二熊始终如一还是“恋爱脑”，陈见夏历经沧桑也何其有幸，但现实中会有李燃这么包治百病的治愈系帅bf嘛？,40,1
吸橙,2023-04-28 23:29:07,没看过小说就不谈小说翻拍的感受了，单纯从电影来说，反而爱情的段落对我还好，女主原生家庭的氛围才是让人印象深刻；男女主我是蛮喜欢的，看的很开心,30,9
芝芝芒芒,2023-04-28 21:50:18,"合格的青春片，不狗血，剧情流畅，剪辑稍微有点碎，感觉比较适合拍电视剧河边夕阳下那段画面非常好看，导演审美很好",50,166
兔安叽,2023-05-02 15:27:27,导演和演员都拿出来十足诚意，前半段一些细腻刻画甚至称得上突破了国产爱情片悬浮烂俗怪圈的表现，可惜依然逃不出类型的桎梏：从天而降拯救女主的男主、莫名其妙的恶毒女配、过度美化的初恋情结。女主已经凭借个人努力逃离了令她窒息的原生家庭，见过了外面的世界，却还是为了所谓错过10年的初恋放弃事业回了老家。现实里老家没有张新成，你的初恋可能已经变成油腻大肚男。看电影的时候我后面的女生感动啜泣，同时响起了男人打鼾的声音。看完走出来一看这对情侣女生瘦得像麻杆而且打扮很漂亮，男的像个猪头穿得像唐山打人的还挺个大肚子，女生还很激动地给朋友发语音推荐这部电影。每一对瞎眼情侣的产生都和这样不真实的浪漫爱情电影脱不开干系。,20,2
林七,2023-04-29 22:52:53,如坐针毡，如鲠在喉，如芒刺背,10,19
冬瓜,2023-05-03 14:55:26,都什么年代了，还能拍出二十年前的偶像剧廉价感，也是不容易。,20,3
木木,2023-04-30 21:40:45,画面唯美，演技优秀，ost绝佳，但，没有击中心底，没有被感动，也许不是电影缺了什么，是我自己，缺了什么吧。,40,10
崔冰冰（可爱版,2023-04-28 21:41:46,应该叫陈见夏成长记哈哈哈哈 开玩笑😝 亲情占比有一丢丢多 不过嘛男女主两个人颜值演技都很够 特别是张新成 完全跟之前很有名那个角色林杨没啥关系了 演技真的很顶☺️☺️虽然我没有哭 但身边的小姐姐哭了的不少 可能是我生活太幸福了没法感同身受 我就是去看帅哥美女的😛😛,50,136
一天天的uccu,2023-04-28 22:44:33,大屏幕看本哥真的好帅啊啊啊啊🥹🥹🥹扣一星是因为最期待的镜头没了！！！！,40,53
最幸运的幸运,2023-04-29 19:24:25,2023.4.29 耀莱成龙国际影城 八月长安真的太细腻了，拍的每一部我都好喜欢，男主女主很很会撩，而且都是很耐看的那种，让两位老阿姨一直笑的很乐呵呵的。都想要被爱，都渴望遇上一个小太阳林杨，也渴望遇到一个无论如何会等待会挽留的李燃，也更渴望成为一个有勇气有选择去追求的陈见夏。帅哥真的是很治愈，一扫近日份糟糕心情。,40,22
猫咪看足球,2023-04-28 23:41:26,就，一般，本哥演高中生还是老了,30,22
调皮的TOM,2023-05-02 17:38:31,對話非常好，電影院的女生傻笑個不停,30,0
叶公好龙,2023-05-01 12:48:54,难看,20,5
轻松忆,2023-05-02 22:09:22,不是给淑芬看的，要不然也不会把秦淮河的高光情节“就当路过我这只蜻蜓”改到了西溪湿地，还删掉了这句词。书里最精彩的陈见夏os也全不见，导致电影里的陈见夏魅力减半。尽管如此，还是鼻酸了好几次，因为别扭的那个陈见夏她还在。,30,1
沫,2023-04-30 18:41:20,很好看，光线终于不虚假营销啦，很少有这种理智的大女主电影啦,50,35
卢 垚,2023-04-28 22:03:26,蛮割裂的 高中部分相遇的动心的部分太稀碎了 完全没有原著那种细腻 男女主角包括女主家庭中的人物性格刻画有点表面,20,23
djfish,2023-04-28 23:33:03,明明是爱情故事，却被亲情戏打败了。虽然独生女没有父母重男轻女的烦恼，还是被母女和父女的对话打击到七零八碎。没想到演员这么棒！,50,53
溪 上,2023-04-30 17:31:48,5。小镇做题家部份呜呜。孙千太可爱了！,30,3
莹莹,2023-05-01 09:42:22,东亚人啥时候才能明白你父母可能真的就是不爱你啊 日了够了,10,36
邵禹升,2023-05-02 22:47:43,"没有细节，胜在质感。插曲多到有点发指，在爱情的路上，总是有点诙谐，让另一半觉得欢喜，愿意和你在一起，然而没有这技能的人，似乎不配谈感情……它的空洞是泡沫一般，看着很漂亮，内核不扎实！",30,0
appleaday,2023-05-02 19:22:03,大可不必给她妈洗白,20,8
A。,2023-05-06 19:06:36,张新成和孙千年龄有点差辈，一个已经过了青春时期，一个在成年后的戏份较为吃力。以及，张新成明显是一张“聪明人”的脸，演小混混还是有点困难。,30,2
雨芒,2023-04-30 23:30:47,"有钱是真的好
我可以假定这个寄竹青和原著是把自己被亲生母亲白眼儿的经历夹在这剧中了嘛😂",30,1
闪闪,2023-04-28 21:50:37,平平无奇的电影，只是有时，惦念一个人的感觉很好，爱着一个人的感觉也很好,30,15
沛沛,2023-05-06 21:01:42,这个片儿不算最好，但是说明白了两个人的一件事，就算良心。电影是大众艺术。,50,1
黑巡一号,2023-05-08 22:27:22,写得好，拍得好,40,0
不要说话,2023-04-29 00:53:32,画面很漂亮，但是剧情真的无法苟同，剪的稀碎，爱情片变亲情片，不接受洗白！！,20,27
华盛顿樱桃树,2023-05-03 23:58:48,再次证明，爱情片要想过得去，选角是关键！之前《你的婚礼》如此，本片也是。两个人火花不少，能忽略掉一些故事和表达的问题。张新成稳的，孙千又进步了不少。但片中一些人物坏的难以理解以及强行的一家人和解令人不适。,30,1
小樽,2023-05-01 23:44:47,是个偶像剧，内核是大女主！孙千太好看了，有透明感，手指好看，声音好听，接锅姨的戏也很好诶！,40,5
戲味尚宮,2023-04-28 23:09:39,有这样的妈，每天至少离家出走三次……但人生有多少个十年，世界上又有多少个李燃，如果忍一忍可以换来一个，好像还行？,20,13
你的z啊,2023-04-29 01:02:40,落座20分钟心疼票钱，土土的剧情诡异的人设，每一步剧情的发展都踩到我的雷点 ，难看,10,45
豆苗豆苗长高高,2023-04-30 08:50:55,喜羊羊的吻戏太吓人了，光线的爱情片我只能说，烂得无可救药,10,32
塞纳湖畔小老鼠,2023-05-05 23:24:00,看过小说 电影改的太不饱满了 女主和班长的友谊居然一点没提 以及男主真的不适合再演高中生了演成年人是ok的,20,4
HAN.,2023-04-30 20:05:35,剧情挺平淡 简单来说就是很无聊 多一星送给张新成,30,1
有幸和你在一起,2023-05-10 13:48:23,烂到不想评价，全剧没有一个能让人共情的点。还这么多年谢谢你，就想问这十年你们为这份所谓的感情付出过啥，甚至连主动联系对方都没有尝试，谢你妹呢！,10,1
保小罗,2023-04-30 20:53:08,本来想说这部电影和《盛夏未来》是近几年唯二能看的爱情片，但一想《盛夏未来》好像不算爱情片，那这部就成了唯一能看的了。,50,16
RealNoémi,2023-05-05 13:16:07,20230501,10,1
kaiser,2023-05-01 19:54:14,家庭部分比谈恋爱更真实，结尾非得大团圆吗？真的不好看啊！而且这俩人的感情到底怎么发展起来的，这么多年都不联系又是为啥，是因为异国恋谈不起吗！,30,0
一棵花白,2023-04-29 00:01:26,我很棒啊，更糟糕的家庭，我一个人走出来了。,40,30
报大人,2023-04-28 21:30:39,一个狗血爱情故事。,20,42
8条鸡柳9块9,2023-04-28 23:24:31,喂💩被喂的最狠的一部,10,50
offer好运来,2023-05-08 19:30:11,2023.5.6 22:45-00:50 大学城cgv影院 with my girl,30,0
El duderino,2023-04-29 02:20:14,"对张新成眼前一亮，台词真不错，但演高中生还是能看出一些做作，虽然不出戏，但真的快转型吧，别浪费了老天爷赏的饭！

虽然故事有点狗血，但节奏真不错，很多情节点到为止，恰到好处。是一部用心制作的爱情片了。顺便再次确认唐汉霄真的是个宝藏才子！",40,34
WildHunt,2023-04-30 11:15:47,第一次看这种题材的电影，因为有女朋友了，她想看这个,20,3
𝓅𝓈𝓎𝒸𝒽𝑒,2023-04-29 01:31:18,我信我姐妹说感觉像是八月长安嗑了两斤药写出来的了👌,20,26
九又四分之三,2023-05-07 19:52:58,好漫长的两个小时…,10,2
豆友207087634,2023-04-30 06:31:35,影片不如预告片,10,11
荼白,2023-04-30 02:53:51,《这么多年》你烂的有一套!,10,29
月直直,2023-04-29 12:01:21,"宁愿相信吴京加入BLACKPINK…

PS.电影有点太短了，全都展示得是特别大的情绪戏，没有什么简单日常。演员场场都哭，观众看得也有点累",40,11
🐱,2023-04-28 21:09:34,男帅女美，很有cp感。陈见夏的故事让人代入现实，李燃如同她年少的一场梦。很幸运，她能一直把梦做下去。,50,8
开平彭于晏,2023-04-29 22:37:45,【43】这就是说，看光线出品的青春爱情片，主打的就是看一个俊男靓女美摄影，加之一些小甜小虐小狗血，然后光靠氛围感就能填饱肚子，我还真挺吃这套。不过我想，这个故事完全以大女主视角去拍成长的话，兴许会更好看。@这么多年,30,5
Stfind,2023-04-30 06:22:56,逻辑有问题，剧情有问题，编剧也有问题。,20,13
文青是病,2023-05-10 03:44:48,大冬天开车窗伸手出去摸雪，我光看就冷得哆嗦。除了偶像剧谁能干这种事儿。,30,0
只 火,2023-05-02 14:26:45,感觉演员尽力了，但是编剧好像不是活在21世纪也没上过班的亚子，来不了，太老套了,10,1
L.Y.,2023-05-03 17:07:14,从林杨到李燃，这么多年,40,3
祝你好运,2023-04-28 20:18:32,很平很平,20,18
curiosity57,2023-05-03 08:44:10,拍摄手法越来越高级了，但是故事没讲好,20,1
逸蓝,2023-05-02 23:00:42,对女主的童年经历原生家庭达到了共鸣！虽然对男女主和此类爱情主题电影无感,30,0
奥莉安娜,2023-04-29 00:03:56,又一次被光线骗钱…,10,66
贺兰,2023-05-02 19:48:32,张新成为什么演了林杨还要演李燃……角色滤镜都被弄没了。还有他面部状态怎么又老又年轻，看着好奇怪。,10,6
没事儿少嘚嘚,2023-04-29 02:08:06,真的被抖音骗了…正片真是…一言难尽…啥啊,10,19
C,2023-04-30 12:15:44,第一次给国产爱情打五星,50,25
Leggrandpa,2023-04-30 13:25:45,靠亲嘴吸引来的人气，注定要被情节败光,20,7
