用户名,评论时间,评论内容,评分,赞同数
Indecent time,2023-04-09 00:17:02,平心而论，一般，现在的分数基本符合电影质量，人马情、龙虎武师精神与亲情三条线不能说是水乳交融吧，至少也可以说是各玩各的，常常在前两部分感动到人的时候突然跳戏，亲情线的加码只会显得主创心虚，不如把前两个认真拍好。加一颗星是致敬龙叔的，里面致敬的（从a计划到我是谁到醉拳到醉拳到乃华等）、录像放出的，我全都从小看到大，很难不被触动呀。,40,7
六罐,2023-04-07 12:50:13,看此片不是我本意,10,84
上网干嘛来的,2023-04-13 08:22:39,不如叫牛马精神,10,11
稻草人,2023-04-09 13:34:51,成龙大哥近几年难得的佳作,40,6
forfaen,2023-04-08 09:44:47,跟龙虎武师比起来 确实差，一点没有当时看龙虎武师时候的感动。。。。,10,12
烈焰红唇龙,2023-04-08 23:04:11,真的是唏嘘，在经过龙虎武师带来对特技人和武师行业的关注之后，本可以借此交出一个终章式的总结之作，最终在节奏不一和逻辑硬伤以及强行煽情中草草离场,20,6
Yn.,2023-04-07 15:33:29,"4.7广州路演
 要是按明星见面会算，这票值
 要是只是看这个电影，那这票不值",20,27
稻草人,2023-04-09 13:34:51,成龙大哥近几年难得的佳作,40,6
阿卜,2023-04-12 21:13:16,致敬是没问题的，就是电影整体有点一言难尽，当然差生也可以致敬，没啥问题。打戏挺好，但父女情的部分时常是尬住的，谁能想到全片演技最好最稳定发挥的竟是那匹马。,20,6
65437988758,2023-04-09 01:27:47,作为喜剧片合格了，花絮里大米的小弟一次又一次接了成龙给安志杰的杯子笑死了,50,4
铭潮,2023-04-09 18:44:47,刘浩存演的什么啊，好神经病。,30,4
我叫里昂,2023-04-09 23:44:32,满屏的五星评价怎么来的，连字数都差不多，有模板是吧？拍不出好电影鬼心思全用在骗影迷身上，成龙都烂了多少部了，每次都是卖情怀骗票房，刘浩存快去和关晓彤结拜吧。,10,18
付突突,2023-04-10 17:59:22,赤兔马追车那段我真的绷不住了，打了一星。,10,8
西楼尘,2023-04-15 00:28:53,父亲用肉身挡住恶霸保护女儿，女儿用法条挡住强盗保护父亲，他们互相保护。武师用慈悲挡住死神成就驯马，驯马用后蹄挡住灾祸成就武师，他们彼此成就。富商空有豪宅却不懂驯马，律师空有诗书却不懂仁爱。女儿不懂龙虎精神，粗人不懂如何为父。赤兔尚懂跪恩，飞升至高处安能懂得，跳下来容易，走下来难。,10,8
Luna悦,2023-04-09 07:34:40,除了女儿的情感线get不到，其余还不错。一星加给赤兔，一星加给成龙,40,12
见,2023-04-08 12:27:57,成龙大哥也好，张艺谋也好，都是大师，早点收手不拍了还能留个大师的名号，再拍下去搬起石头砸自己的脚啊。,10,27
十一伏特,2023-04-07 23:01:30,"三年前那部纪录片《龙虎武师》里少了成龙，当时据说成龙正筹拍相同题材，估计指的就是这部电影，没想到是用剧情片的方式。基本上是致敬成龙自己，直接放上八九十年代经典作品的花絮剪辑画面，嫁接到一个虚构的落魄武师身上，身份落差产生角色定位的不自然。主角到底是曾经辉煌如今落魄的过气打星，还是一直隐身幕后的武打替身，自相矛盾的含糊同样在其他配角身上存在，情绪转折很生硬地推进。
隔一段打戏就来一出煽情戏，年仅70岁的成龙还在演打戏确实让人心疼，可也不能反复靠贩卖情怀来强行催泪。除了成龙外，其他演员的演技状态都很勉强，找来不少喜剧演员客串，看着出戏。既然是致敬武行，为何不多些当年真正的动作演员来客串呢。",30,12
开开,2023-04-08 15:41:15,你在咖啡店看窗外雨中父女时刘浩存的打光是认真的吗 这真的是2020年代的电影吗 为什么全靠配乐啊 我学生作业也不拍这样式的啊 这是我看二十分钟的感想 很想离场 有一种港片和大陆合拍取其糟粕的感觉,10,29
栀紫,2023-04-07 20:13:10,别说剧情了，人物之间的情感变化都是连不上的啊，没有女儿女婿会更好看,20,23
橙子换马甲,2023-04-08 00:04:25,马驯得真的好，估计拍起来挺花工夫的。。成龙的动作戏比我想象的多，而且还是很有他的特色的，虽然明显吃力，身手不比当年。。最后拒绝用CGI那场戏是最明显CGI的一场，不知道是不是特意设计。。至于剧本，这年头就不要强求了。。父女线不行可能很大因素是女主太差了，就一直一脸“清纯可爱灵动少女”，看着烦人。。郭麒麟还行吧，不特别自然，但这个角色也就这样了整不出什么花来，而且对手少女那样。。小沈阳真的是客串，谁想出来让他演一个精英律师的哈哈哈哈～不过一出场就有人点名笑，大概也算不辱使命。。（一种靠脸吃饭,-t,14
云霄飞车手,2023-04-07 12:55:59,开场俏皮的动作戏挺好玩的，是典型成龙喜剧动作设计，街头打架的戏也挺梦回过去的，存存很漂亮，龙虎武师精神很感动，但也到了落幕的时候，唏嘘,40,32
王俊俊,2023-04-07 22:53:40,四星！把《龙虎武师》纪录片里武行的人生改编成电影。大哥出马，众星捧场！众所周知，成龙在拿命拍电影这点上，史无前例全球第一。《A计划》《我是谁》里玩命受伤，大难不死本就是奇迹。作为迷影电影，此片除了梦回成龙的《我是谁》《警察故事》等等，其背后真正致敬的是那个年代的龙虎武师！现在的观众已经不理解、也见不到他们玩命拍电影了，所以我们更需要这样一部作品，让观众看到那个黄金时代的片场幕后英雄，以及他们为动作片所拼过的命。当然，这部电影不只是致敬，动作喜剧笑点也是老味道，再结合成龙的事业以及《龙虎武师》纪录片以及港片情怀，还是很感动的。,40,4
爱笑男孩杰乌索,2023-04-08 21:06:53,"成龙对《警察故事1》、《警察故事3》、《A计划》、《我是谁》、《龙兄虎弟》、《醉拳2》……时期自己的追忆，所以对煽情没有任何克制。
电影在吴京那拍完戏后，就该结束了，后面都是无节制的煽情了。
刘浩存是很美，但演技也是很呆。",20,0
姜浮云,2023-04-07 18:06:22,每次见刘浩存都不得不感叹下真好看,40,21
老阿飞—故园,2023-04-16 23:45:15,不联系现实的话，就是一个普通电影；但是联系现实的话，一方面对于成龙这个年纪了还在拍动作戏、龙虎武师拼命的精神很感动，特别是那一堆堆的致敬彩蛋，还有电视上的一幕幕成龙经典镜头；但是另一方面电影里的父女戏对照现实里成龙对于小龙女的态度，就感到非常违和。回到影片本身，剧本上问题不少，最大问题就是女儿的动机完全没有说服力，一个从小就没跟亲爹在一起几天并且还带有敌意的人，怎么可能那么快就熟络了；而且从主题上讲，父女戏应该是为龙虎武师精神服务的，但现在看起来有点等重了，本末倒置；以及电影本身几条线观感也有点散。另外，刘浩存太灾难了……我的妈呀，郭麒麟的演技相比起来都成碾压级的了，果然刘浩存只能演绿茶么。秦王宫下马这场戏可能是最佳情节了，角色弧光完成，真不容易，这戏好歹还有个角色有正常的弧光。,30,0
夏夏,2023-05-03 13:24:23,好心酸 哎 看了成龙电影这么多 这么多年 看到那些回放场景都会觉得想流泪 这是收官之作了吧 挺好的 但是别这么拼了 还是喜欢他的电影 搞笑 打斗诙谐 整体正能量,40,2
Andrea,2023-04-09 06:00:41,寓意比很多喜剧好，成龙大叔拥抱了那个走下来的自己,50,16
发条橙,2023-04-11 21:55:26,说实话，挺土味儿挺烂的，但也确实不想打低分。,30,1
梨子,2023-04-07 21:13:56,真的尴尬,10,38
暗来明往,2023-04-08 18:57:57,全程如坐针毡、如芒在背、如鲠在喉，这真的是我看过的最烂最尬的电影了，居然在电影院睡着了。冲着武打片去的，建议快跑，成龙真的晚节不保，恰烂钱。以后避雷刘浩存了，太尬了。,10,23
徐子信,2023-04-07 16:06:37,大哥这一辈子是真的拼！不过喜欢大哥的人应该不喜欢看刘那副娇弱样子吧，也不想看这么多儿女情长，就找这些男演员客串，再加一些成龙式动作戏就挺好。,20,23
Mallory,2023-04-11 19:48:42,成龙的大男子沙文主义有多夸张，看看这一部就知道了。（时代变啦！）,20,7
→浮生流年,2023-04-08 23:25:36,虽然剧情俗套、情节略牵强，但情怀真的够，成龙对自己，对武行，对父爱，想表达的意思和感情我觉得到了。但刘浩存的演技，实在一言难尽.....,50,5
韦斯安徒生,2023-04-07 13:20:26,"我相信只要是喜欢成龙作品的人，都会被《龙马精神》激起无数回忆！
它就像是在成龙从影60年之际，对这个时代传奇的一次大回顾。
对于一个成龙影迷来说，《龙马精神》里埋着太多覆盖他整个电影生涯的彩蛋。
“果子狸炖水鱼鞭”，“我最会演尸体了”，一句简单的台词，都会让知道其背后含义的观众激动不已。
成龙再一次用行动证明了，只要他还能打，那属于成龙式玩命动作片的时代就还没有结束。",40,29
火口幸存者,2023-04-07 21:43:06,龙虎武师连一匹马都要PUA吗？？中国还在拍这样的电影，现场每一个在哭的阿姨都有责任。剧情文本演技全都一塌糊涂，这两个小时真真的不如在公司加班呢！成龙是拼，但文戏真的烂透了！,20,40
sans3,2023-04-07 21:38:28,烂。全是雷点。,10,32
一切随缘,2023-04-07 14:52:59,能说吗？这电影除了成龙毫无看点,10,35
Jasmine_长乐,2023-04-07 18:19:05,整部片子可以说是成龙大哥的自传式电影，里面充斥着他60年从艺生涯很多元素以及一直贯穿的龙虎武师精神，当中也展现了龙虎武师这个行业的人员工作及生活的血与泪、苦与乐。个人感觉节奏有点拖沓（尤其是父与女的情感线），刘浩存这次作为女儿的角色设定有点限制，如果她能文能武，那可了不起。全程最佳就是大哥和可爱的赤兔了（赤兔是演技担当，大林子则是笑点担当哈哈）。,30,9
格兰芬多,2023-04-07 16:19:40,更像是成龙对自己职业生涯的一次总结，大哥的动作戏很难、很苦、很累，也很危险。他对理想与信念的追求，以及对武术与动作戏的理解，使他从未有过放弃。纵使伤痕累累，会因过度危险的动作而有丧命的风险，他都坚持去拍。影片真正让我泪目的，是U盘中那一部部大哥曾经的电影与花絮，囊括了大哥基本上所有的经典作品。从替身群演开始，拼到了如今的大师地位，这一路充满着艰辛与不易。,40,9
得儿,2023-04-13 11:57:49,69岁的成龙向自己的演艺生涯致敬，回归武行初心，用碎片化的电影记忆去记录自己和走过的那个时代。见识了大风大浪的成龙，这部电影选择了一个小人物，以“横漂”的人生轨迹，去诠释一群固执的人心中的那个“电影梦”。从情怀上来说，值得肯定，但从电影成片质量上看，尴尬与惊喜并存。剧情设计很简单，多条线络勾画出小人物平凡且普通的生活，但电影在剪辑处理上较为失败，一些电影情节的发展看的让观众有些茫然且不知所措，此外一波三折的剧情发展也着实略显拖沓；惊喜的地方来自于郭麒麟，贡献了整部电影将近八成的笑点，一举一动都能让观众放松下紧张的情绪，同时小细节的地方处理的也很成功。这是一部只属于成龙的电影，就如同电影中的台词，“我们那个时代已经落后了，很多年轻人看不懂”，成龙的打戏依旧很成龙，同时爱他的人依旧很喜欢。,30,8
宇航三号,2023-04-18 04:48:38,情怀支持,50,0
饮歌,2023-04-11 03:27:05,我的老天…所谓感动，全部都是流于表面生硬的戳，为了感动而感动，为了催泪而催泪，不管是龙虎武师还是父女情深。看的到成龙大哥有心了，但呈现出来的感情是真的廉价。,20,10
阿卓,2023-04-07 13:26:29,成龙作为华人骄傲确实不太容易，68岁，依然能稳定产出质量还不错的电影，放眼世界也没多少这种演员吧。 曾经他“上天入地”，闯火海、跳高楼，哪怕现在68岁的年纪，也依然秉承着能自己打就绝不用特效的原则，可以说，他的存在就是活着的电影。《龙马精神》中一人一马的故事，与其说是人与热爱的事业以及动物之间的情感，更像是成龙自我的成长投射，老骥伏枥，志在千里，赤兔即赤诚，他还值得继续被期待,40,12
мая,2023-04-09 22:55:31,5.5，有诚意但没水平，对武行的行业状态挖掘非常粗浅，其实在动作片鼎盛的时代，武行赚的是不比演员少的，后来落魄有各方面原因，但很多都是有不良嗜好把钱败光的。武行也特别有江湖气，电影有展现一部分，但不多也不到位。基本就是成龙现阶段他自己内心喊话，他确实是服老了，开始重视家人和保重自己的身体（刘浩存不就是小龙女么？）想法挺好，但完成很差。特别是这里还有人和动物之间的情感互动，搞到最后实在用力太猛，甚至有点反常识，最后半小时实在太烂。几场打戏倒是依稀有一点成龙过去的影子，不过用了很多剪辑，大哥确实力不从心了。,30,3
全力以赴的神,2023-04-09 07:20:25,很感动啊，赤兔,50,3
香水瓶,2023-04-07 12:55:44,龙老了，马很精神！刘浩存太杯具了没眼看。由此可见这位新导演缺乏控制演员的能力，全靠自由发挥。向龙虎武师致敬的意思有了，但剧情比较凑合，浪费这么强大的客串阵容。期待成龙的个人纪录片赶紧制作出来。PS，吴京现在确实更有大哥范儿！又，配乐实在不行，太干扰观影了，监制也不管管嘛……,30,29
长腿叔叔,2023-04-15 17:57:05,刘浩存值0星,20,6
山微漾,2023-04-09 19:01:35,很像魏君子导演的纪录片《龙虎武师》剧情片版，但用了加法，在主题表达上比较分散：一是父女情、二是人兽情、三才是职人情（特技替身演员）。这部电影和李连杰的《霍元甲》有些类似，一个是对自己演武侠片的总结，一个是对自己演功夫动作片的最后陈词，有些地方还是挺动人的。看完本片，意外期待起来郭麒麟挑大梁当主演的律师职场剧《平凡之路》。,30,0
游女,2023-04-08 09:30:32,刘浩存,10,32
–负几厘米的爱,2023-04-15 17:55:56,我记得有一年成龙大哥说不再拍电影，最后一部啥的。结果最后到了这一部，真的duang了好吗!剧情就是为了剧情强行矛盾，各种拼凑粘贴，好了该退休了，见好就收吧……,10,14
凝羽飞,2023-04-07 13:12:39,第一时间就去电影院把电影看了，就像支持华仔一样继续支持成龙大哥，因为对于我来说他们就是香港电影最好的注脚。之前《龙虎武师》时候我记得我就说过没有成龙这部纪录片是不完整的，当时好像看到一个采访成龙大哥说要自己拍一部电影致敬龙虎武师，最终《龙马精神》来了，他说到做到。回到电影本身，单纯从人与马，父女情感2条线来说，其实人与马的演绎是更优秀的，父女线有点生硬和刻意，但并不妨碍成龙大哥展现自己在文戏上的演技，说真的，那段告别赤兔的戏份还是有打动到我。郭麒麟的表现只能说不扣分，但是要加分也没有，在喜剧效果上有点用力过度。电影最有意思的彩蛋其实是成龙的几个造型，从开始那个《A计划》的钟楼开始，我有印象的包括了《我是谁》、《飞鹰计划》、《警察故事》、《醉拳》、《蒲松龄》和《神话》等。,40,23
唐小万,2023-04-07 14:47:57,莫名其妙的父女情,10,0
Crazy Ivan,2023-04-09 12:51:09,0402点映  情怀点密集，赤兔有灵性，亲情略勉强。,40,0
般若多目,2023-04-10 23:26:16,为情怀可以，但拍的真的挺烂的，配乐满到脑袋瓜嗡嗡，给成龙多一颗星吧,40,0
两排明珠齐列,2023-04-15 16:59:04,成龙很敬业，拍电影受了不少伤，成龙电影新警察故事很喜欢♥,40,4
风之龙,2023-04-15 17:05:26,成龙老了，电影圈也可能不再需要龙虎武师去为电影拼命了，成龙也改拍温情电影了，只是在电影中依然保留了一些龙式打斗，以及龙电影一些历史镜头，作为对龙虎武师的致谢…,40,4
我可能是个演员,2023-04-09 20:49:25,突然就打起来了，突然女儿就愿意帮忙了，突然就吵架了，突然就和解了，突然就勇敢了，突然就拍好了，突然就想跳了，突然就跳成功了，突然就见家长了，突然又吵架了，突然又和好了，突然追债的就不打了，突然竟然想收追债的为徒弟了，突然又想拍了，突然又吵架了，突然又不想拍了，突然官司就败了，突然马就送人了，突然就哭着生死离别了，突然就又把马还回来了，突然大家又开开心心的在一起了…就…挺突然的～饶了我吧啊编剧。,20,15
豆友264923700,2023-04-15 17:07:56,成龙69岁了还在拍电影，厉害了，经典太多了，最爱看双龙会,40,4
一鹿穿林过,2023-04-07 12:33:00,赤兔全场最佳！看完想养一匹马了哈哈哈哈，速度打开我的赛尔达给我的大马改名叫“赤兔”！,40,15
望潮,2023-04-11 15:23:23,本来为忠犬八公预留的眼泪，看那部片子没哭，看这部给流干了！虽然故事讲得普普通通，对成龙大哥也没有什么很深的情节，但是里面无论是人与马的感情，还是老武行的龙虎精神，都贵在真诚，加上宏大的配乐推一推，我跟后排一个小女孩哭得那叫一个此起彼伏，就是某音宣传团队拍到都要给我们钱的那种程度。全程光是欣赏lhc妹妹的颜都能值回票价。,30,0
ASH,2023-04-09 15:22:58,我擦!冲着刘浩存在里面，一星我都不想给。人血馒头道德低的家庭能培养什么好人品的女儿，又没有演技，又长得不漂亮的太妹。,-t,9
是时候。,2023-04-08 23:27:34,超级大烂片，抱着看喜剧动作的别去了。尬温情，全程都在尬亲情，如坐针毡，如鲠在喉。剧情烂的要死,10,15
NJ安可,2023-04-07 17:43:57,剧本太弱，台词和配音有点尬。香港演员、内地学院派演员、东北演员是三种表演风格，放在一起并不融合。有点像成龙送给家人的礼物。,30,16
希锐亚,2023-04-09 00:47:05,非常割裂的一电影，特别是对女儿的态度。早先有部记录片叫《龙虎武师》，成龙没参加，原来是把要表达的放这部电影了。成龙完全打不动了，如果把这部定位为成龙最后的电影，好好打磨应该还可以，但又不是，现在就如此炒作情怀，下一部电影怎么办？容祖儿后面没了。,30,2
电影协会,2023-04-28 21:25:24,成龙大哥真可以考虑一下完全转文戏，起码好几处泪目了，反而这次的大哥的情感戏比动作戏好看，有趣的是本片的文戏设计并不好看，英雄迟暮的情怀之作。,30,0
忽而今夏,2023-04-11 19:56:07,因为有成龙,50,2
一实,2023-04-17 09:40:59,廉颇老矣，尚能饭否,30,2
宝怡和家宝的妈,2023-04-09 07:17:44,从小就看成龙电影长大，不得不说每一部都好看，每一部都精彩！,40,6
hsihsia,2023-04-16 11:21:43,电影院里只有寥寥几人。我们一家人去看，还有另外一个家庭，看得出来是晚辈们们陪老人的。老人一头白发，走起路来颤颤巍巍的，看样子至少八十好几了。散场时他的女儿一直在叮嘱老人小心点，慢慢走。我猜，或许他一定和我一样，是成龙的粉丝吧！,40,0
土嗨八贤王,2023-04-12 08:04:06,前有《龙虎武师》作为对标，《龙马精神》便显得更是虚假刻意。杨子是已经被行业验证过的残次品导演，专业能力严重不足，创作审美老态龙钟。但到本片却是他作品序列里创作最如鱼得水的一部。终于不必再去跟同行硬拼自己短板，拍出那些糟烂的伪人性故事。忽略掉所有从剧作到视听的电影基本逻辑，唯一目的就是为大哥树碑立传，为大哥强行洗白。那种“大写的人”的拍摄方式，大段说教抒情，可以看出也深得其心。过时的审美与老态的喜好达成了完美的契合。其实大哥也不必谦虚，给自己披层“龙虎武师”的伪装。但凡了解些香港电影黄金时期的影迷，都会明白本片的虚假。而不了解的观众，更不会为此共情。只是唏嘘，成就“龙虎武师”们的搏命，如今在电影里却多为后期合成。罗师傅作为卧室里，看着自己年轻时拍得电影合集，怕是整部影片最荒诞，最可笑的时刻了。,10,9
晴天,2023-04-08 11:58:28,五星给成龙 其他倒扣四星,10,17
不疯魔不成活,2023-04-07 19:52:02,刘浩存可以的,10,17
墨尔本的大D,2023-04-07 19:58:53,很久没这么如坐针毡了,20,38
拝啓、あなたへ,2023-04-16 00:12:18,强行温情，像是我哭不出来他们猛给我滴眼药水一样。成龙一出来真的是老了，片中看到了昔日duang duang的他，一般般吧，带我妈看的，掐准是她那个时代的，大概能有些共鸣。我都快二十年没见过于荣光了吧…,30,0
蕾蕾,2023-04-09 20:58:21,各种明星大腕很多，致敬武打明星的片子，很搞笑，但是父女感情部分有点尬,40,0
卡尔·霍克利,2023-04-07 15:54:31,可以看出来用心用情了，但也少了成龙动作片经典的危险动作,40,4
上官未央,2023-04-19 20:11:17,马真的演的好好……给马单独一星,40,1
我在钓鱼别回复,2023-05-03 20:07:23,马的演技比刘浩存都高,10,3
小狐腻,2023-04-11 20:42:49,我想了想，打了三星，但确实不值。,30,1
🔥瑞文戴尔男爵,2023-04-15 01:02:17,"人生第一次在大银幕上看成龙电影，却是五味杂陈
成龙形象就像西部片中的牛仔一样，从起初的道德神话，平民偶像一步步地变为他亲手维护的现代社群的局外人，被放逐者。这确实令人扼腕，可叹“人乃历史的人质”。另一方面，“保护自己的女人”放在过去或许并无大碍，但在如今的语境下，却是明显地不合时宜，这一赤裸的大男子主义宣言，是男人藉由自我感动式的直男深情堂而皇之地对性别秩序的遮蔽，它的真正含义根本不是“保护女人”，而是“保护男人的财产与尊严”。长久以来，这是人人皆知而不自觉的“公开的秘密”，但现在，渐渐地不是这样了，所以当他说出“我也需要女儿保护”时，并没有人感动落泪，而是看见了一个得了便宜还卖乖的男宝，令人恶心反胃
江山代有才人出。传统社会陨落，他的英雄也随之消亡，趁台下的臭鸡蛋还没打到头上，体面地退场吧",20,5
虎虎,2023-04-07 18:11:52,尴尬的剧情，生硬的感情线，两星全是场面星,20,14
丑嘴唇,2023-05-04 17:31:11,其实在片尾字幕里“所有涉及动物的动作均为特技CGI完成”这句话就已经说明龙虎武师的时代已经过去了。但是龙虎武师作为一个给电影史带来过震撼和快乐，给新时代大中华的形象塑造起了巨大的助推力的群体，他们的精神是值得总结和传承的。用命和身体去拼，没有比这个更实体的实体了吧。时代的发展应该给予人更多的保障，让人没必要去做损人不利己的卷。可是现在卷的比以前更卷了，卷的还是些虚头八脑的事情。人们过得不开心，获得的也是一堆垃圾，这才是我们真正怀念龙虎武师以及那个百舸争流的时代的原因。可是成龙在片中只是草草地将龙虎武师的精神总结为讲亲情，保护家人和兄弟，这是比较遗憾的。不过现在成龙电影的水准，不尴尬已经算是超常发挥了，这部影片也一如既往地败在了尴尬的故事编排和混乱的情感表达上，他是真的还没长大而且老了，泪目。,30,1
福禄恩特,2023-04-07 14:36:51,爹的多重宇宙（汉化难看版）,20,28
离离,2023-04-10 19:46:58,刘浩存在里面挺漂亮的，但是还是喜欢不起来。电影的话并没有讲好这个故事，估计以后不会再冲着成龙去看电影了，上一次是急先锋，也没有让我惊喜。,30,1
铁旦,2023-04-08 01:15:28,电影的问题蛮大的，情节生硬做作又煽情，父女间的转变十分儿戏，主题靠说，感动靠哭，足足哭了十场左右，像个大型的苦情公益片。音乐也仿佛这碗汤不是这碗面的，一塌糊涂，而且好好的动作戏剪得稀碎，对不起大哥的努力。感动都给成龙和那匹马，演出了真情实感，远超这个剧本的底子。成龙像所有动作巨星一样，这么多年一直面临着转型的问题，但还是希望成龙能接到好剧本，如今在特效的帮助下打到90岁也是可以的。,30,7
世纪症候群,2023-04-25 23:40:48,幼稚,20,1
Ove,2023-04-15 18:07:59,成龙和马4星  刘H存减1星  郭麒林减1星  总分2星  怎么是带资进组的吗  没有演技的演员只会让烂剧更烂  好评平庸,20,3
Wush！,2023-04-07 20:05:32,我终于能来评价这部电影了,10,32
惘然,2023-04-07 22:56:32,"致敬曾经搏命的龙虎武师，就是致敬一个逝去的时代。但电影让我觉得更好的地方在于最后放弃了说教，放弃了搏命，放弃了对曾经辉煌的坚持，放弃了那一跃。

曾经的时代确实美好，玩命去拍动作戏也是那个时代武师们所一直奉行的，那些用一腔热血扑在动作戏上的日子更是他们的青春，但时光终究还是会过去，为此也留下了这个时代关于武师行业的新思考，是继续“跳上去”还是“走下来”？

这部影片，成龙用他所饰演的武师老罗给了我们答案，当现有技术已经足以拍摄高难度的动作戏，而可以避免演员受伤，那么“走下来”也绝对是一个最优选择。

时代会过去，龙虎武师会老，但电影工业还在蓬勃向前，而那个时代留下的龙虎武师精神也依然熠熠生辉。",40,2
少双,2023-04-08 20:20:37,唉，存子就负责尬的,40,5
小崔,2023-04-07 22:52:55,改名叫赤兔的话，就是满分了💯。,40,5
熊手良多,2023-04-08 20:13:36,平板上模仿成龙的都拿奥斯卡了，大荧幕上的真成龙还不值得看看吗？,40,1
sl,2023-04-15 17:53:39,成龙息影吧，真搞不懂当年是怎么火的,10,5
小寒,2023-04-07 17:44:15,大米哥的催债团就是来搞笑的，被马和老罗捉弄的团团转，一点便宜都没捞着，但是给观众贡献了很多笑声是真的啊哈哈,50,3
VAM👸,2023-04-10 17:14:12,导演水平太次，差的没话说，完完全全就是大学生的水平，导致影片质感极差，导演根本没能力拍长片更别说这么用力得烂煽情了，冗长尴尬且俗气，不知道这破导演怎么拉到投资的。但好在成龙的表演以及对成龙的致敬做的真诚，说他谄媚也好虚伪也罢，但他的确是华语电影不可磨灭的一座里程碑。影片这方面做的足够真挚，足以抵御垃圾导演拙劣的水准了，这样的电影是否有意义？或许散场后愿意陪成龙看片尾字幕已经哭泣的中年观众足以告诉答案。,30,0
下午有余味,2023-04-07 22:18:02,求求给正常人留口饭吃吧，别整这些了,10,23
HarperDie,2023-04-07 23:18:32,味同嚼蜡，又下意识地为赤兔落泪。,10,0
来自小城日照,2023-04-08 11:42:33,不要花钱看！不要花钱看！不要花钱看！谁看谁后悔！！！,20,10
小白宁宁宁,2023-04-07 20:18:21,马的多重宇宙,-t,6
raingirl,2023-04-07 19:59:14,d昨天看完的，武打戏动作设计很有早年成龙大哥打斗戏那种流畅，且带有趣味性的感觉，爱了！,40,1
古拉格的罐头人,2023-04-09 21:33:24,对院线电影的忍耐度总是高一点。叙事凌乱，感情说来就来……反正，能看（目前还没有我在影院看不下去的电影就是了）,30,1
猫咪打哈欠,2023-04-07 23:27:20,成龙大哥风采不减当年啊，热血激情的打戏让我恍惚了一下，真心佩服成龙大哥在这个领域上的坚守与创作～,40,2
kinder23,2023-04-08 07:27:57,成龙没问题，致敬香港龙虎武师很好，赤兔马表现非常出色，但是成龙身边那两位的演技实在太尴尬了…,20,10
机智的大白菜,2023-04-08 23:16:41,啊啊啊啊啊啊…可云抱头！！！,20,11
侯国涛,2023-04-14 21:27:10,一到武戏都是7分8分的水准，一到文戏就4分5分尬出天际。唉，可惜了一匹好马，和这么好的成龙。,30,0
1nL,2023-04-16 21:15:11,不算情怀营销，成龙通过整个片子告诉大家的是自己还是只能拍过去的那种电影。不管什么小津安二郎还是阿巴斯他们拍的那种电影，他都拍不出来，他只能拍那种挂在天上的电影，那种迟早会过时的电影。即便女儿等人告诉他该改了，他也还是那样做父亲，还是那个沙文主义猪，绝对演不了杨紫琼那种新东西，所有煽情手法还是过去那种陈旧套路的手法，包括演技方法都是旧的，比如马把他叫醒那场戏。片内片外整个一成龙电影消亡史，大家期待的几场动作戏，要么整个剪碎，要么CGI。曾经他的电影是《安全至下》那种，是《陆上行舟》那种，一边拍一边去完成一个传奇，同时逼迫周围的所有人去完成那些壮举，哪怕是匹马，这在现在看来当然是错的，但这种错的事是他唯一会的东西，而如今更是全无可能再做到。,30,0
歌德尖塔,2023-04-08 13:01:40,看完最大感受就是，动物和人一样 什么都懂只是不会说话而已，但是它们会用自己的方式表达，给赤兔的表现一个赞,40,0
steven47,2023-04-19 10:55:17,马戏和父女线可圈可点吧，其余方面都略显乏力，剧本节奏问题比较大。相比龙马精神或许隔壁同名纪录片《龙虎武师》更精彩一些，7分,40,0
邵禹升,2023-04-07 22:54:16,"这四星皆是给龙虎武师的精神。有一个可笑的点，就是斧头帮群殴那场戏，整场透露着尬。看着一匹马带动向前努力的情绪，就让人有点别扭。大哥整部电影最重要的内核就是龙虎武师为华语电影做的贡献，简直是伟大二字了。这行当为动作电影做的贡献是无法用金钱衡量的，回望过往，全部都是价值。余皑磊是值得赞扬的，他的戏无论什么角色，可塑性太强太强，只要你留意了会发现，有他在就是精彩！",40,0
田材今,2023-04-10 21:00:32,马是主角啊！马，演的真好。成龙与安志杰的那几场戏不错。,20,6
未洋chaos,2023-04-11 19:39:28,成龙大哥还是那么优秀，他真的是中国最后一位功夫巨星了，很感动，这个年纪依然如此拼。那个年代龙虎武师的精神，值得大家学习。各个角色的演技其实也是可圈可点，希望中国功夫电影可以不断传承下去，而不是留在记忆里！,40,1
灰尘勿扰,2023-04-07 22:18:31,好题材，可惜了。动真情的成龙+糟糕的故事情节设计+浮于表面的片段式表达+必定合家欢的结局设置。无论如何，以成龙为代表的龙虎武师精神真的令人动容，这一切刻在胶片上将被永远记忆！,30,1
拾麦人,2023-04-10 08:45:55,在刘浩存面前，看得出来成龙很努力,10,56
张三其人,2023-04-07 21:37:35,还是献给情怀和马的戏的难度，成龙半自传电影对自己的自白和反思，收手吧以这部结尾刚好，剧本实在太烂了，一直觉得刘浩存没批评地那么差，在杨子手下原型暴露了。,30,1
yungkey,2023-04-07 19:50:16,没看完走了,10,20
奇迹强强爱好者,2023-04-14 22:25:09,成龙现实里的人品和每次演的角色很割裂。,10,6
