1,12,10,0,11,0,12,1,0,1,6,0,11,3,11,15,10,10,13,1,91,1,2,0
1,4,12,0,12,0,13,1,1,1,3,0,11,2,12,15,12,12,12,1,68,1,2,0
0.5,12,13,0,10,0,15,0.49,0.44,0.47,5,0.47,12,3,10,15,14,12,12,0.5,81,1,1,0
1,9,12,0,12,0,11,1,1,1,0,0,15,2,12,20,16,8,11,1,86,1,2,0
0,16,16,0,15,0,14,0,0,0,4,0,13,1,14,19,15,11,11,0,78,1,2,0
1,10,11,0,11,0,17,1,0,1,4,0,9,3,10,16,13,11,13,1,118,1,2,0
1,12,13,3,9,0,11,1,1,1,0,0,16,1,13,17,15,10,13,1,57,3,2,0
1,11,11,0,12,0,16,1,1,1,0,1,11,3,11,12,15,7,9,0,74,1,2,0
1,12,12,0,12,0,15,1,1,1,2,0,12,1,12,15,12,12,12,1,73,3,2,0
1,10,7,0,12,0,11,1,1,1,6,1,8,1,8,10,9,9,10,1,71,4,2,0
0,15,10,0,10,0,14,1,1,1,0,1,10,2,11,16,12,11,11,1,68,3,2,0
1,10,8,0,14,1,16,1,1,1,0,1,10,2,11,19,14,13,13,0,111,1,1,0
0,4,8,0,11,0,16,1,1,1,6,1,11,2,11,15,12,12,10,1,103,4,1,0
1,13,8,0,13,0,16,0,0,0,6,1,12,2,11,16,12,8,13,0,71,2,2,0
1,11,11,0,11,0,14,1,1,1,0,1,11,3,12,14,11,12,11,1,76,1,1,0
0,12,12,0,12,0,15,1,0,1,0,1,10,3,12,15,12,12,12,1,69,1,1,0
1,9,4,0,12,0,20,1,1,1,0,1,10,3,12,18,16,16,12,0,60,3,2,0
0.5,14,13,0,13,0,19,0.49,0.44,0.47,0,0.47,13,2,13,19,12,13,15,0.5,114,1,2,0
0,4,12,0,12,0,15,1,1,1,0,1,13,2,13,15,13,10,12,1,74,2,2,0
1,12,8,0,13,0,12,1,1,1,1,1,11,3,10,18,13,12,11,0,60,2,1,0
1,16,10,0,12,0,14,1,1,1,2,0,9,2,13,18,15,11,11,1,136,1,1,0
1,13,7,0,12,0,18,1,1,1,0,0,9,2,12,20,14,15,9,1,96,2,2,0
1,11,5,0,13,0,18,1,1,1,0,1,8,2,14,17,13,14,15,1,66,1,2,0
1,12,8,0,10,0,16,1,1,1,2,1,13,2,12,15,13,11,10,1,61,2,2,0
0,16,12,0,14,0,18,0,0,0,0,1,9,2,10,19,9,14,11,0,72,1,2,0
1,10,9,0,12,0,9,0,1,1,7,1,9,1,11,15,12,10,11,0,90,1,1,0
1,7,8,4,14,0,13,1,1,1,0,1,9,2,10,13,13,14,11,0,74,1,2,0
0,14,9,0,13,0,15,1,1,1,0,1,14,1,10,16,12,8,15,1,73,1,2,0
0,12,7,0,10,0,6,1,1,1,7,1,7,2,8,17,11,10,9,0,84,1,1,0
1,13,13,0,10,0,11,1,1,1,1,0,12,2,12,12,14,6,11,1,68,1,2,0
0,8,9,0,16,0,20,0,1,1,0,1,11,2,10,14,13,13,15,1,97,1,2,0
1,7,11,0,8,0,13,1,1,1,0,1,7,3,10,10,13,9,10,0,81,4,2,0
1,13,7,0,10,0,12,1,1,1,0,1,13,3,9,13,15,11,9,0,74,4,1,0
1,9,5,0,13,0,10,1,1,1,13,0,4,2,12,16,10,6,16,1,111,1,1,0
1,14,6,0,10,0,13,1,0,1,0,1,9,3,10,16,14,13,11,1,64,4,2,0
1,10,9,2,11,0,12,1,1,1,1,1,11,2,15,14,16,10,8,0,110,1,1,0
0,4,6,0,15,0,11,1,1,1,6,1,9,2,13,11,13,11,7,0,128,1,1,0
1,4,5,0,12,0,13,1,1,1,7,0,9,2,11,16,10,11,15,1,72,1,2,0
0,9,10,0,12,0,14,0,1,1,5,1,9,2,9,14,12,10,11,0,78,3,2,0
1,6,9,0,11,0,13,1,1,0,11,0,9,3,9,13,11,12,11,1,70,1,2,0
1,9,10,0,12,0,10,1,1,0,3,0,12,3,11,14,12,11,12,1,66,1,2,0
1,4,8,2,13,0,8,1,1,1,17,0,7,1,8,12,9,6,12,1,136,4,2,0
1,8,11,0,11,0,13,1,1,1,5,0,11,3,10,10,9,9,8,1,71,1,2,0
1,4,5,0,11,0,17,1,1,1,7,1,8,3,5,9,10,10,10,1,78,1,2,0
1,9,8,0,13,0,17,1,1,1,2,0,7,1,12,20,13,14,14,1,73,1,2,0
0,11,9,0,11,0,11,1,1,1,0,1,11,3,9,14,8,10,11,0,75,3,2,0
0,4,7,0,14,0,19,1,1,1,0,1,12,3,13,20,15,10,5,0,107,1,1,0
0,12,10,0,11,0,14,1,1,1,0,1,12,2,10,12,10,11,11,0,79,1,2,0
1,9,8,0,12,0,10,1,1,1,0,1,10,1,11,15,16,10,12,1,62,1,2,0
0.5,13,8,0,15,0,14,0.49,0.44,0.47,0,0.47,13,3,11,16,15,10,11,0.5,62,1,2,0
1,7,8,0,9,0,14,0,1,1,22,1,9,2,9,11,9,11,12,1,88,1,2,0
1,9,7,0,13,0,15,1,1,1,1,1,11,2,12,12,13,10,9,0,91,1,2,0
1,11,9,1,11,0,13,0,1,0,6,1,8,3,9,11,9,9,9,1,79,1,1,0
1,8,16,0,16,1,13,0,0,0,0,0,7,2,13,17,13,10,14,1,136,1,1,0
1,7,5,0,14,0,16,1,1,1,6,1,7,1,11,12,11,10,9,0,131,1,1,0
1,8,5,0,9,0,5,1,1,1,8,1,8,2,7,17,11,7,6,0,97,4,1,0
1,8,6,0,12,0,11,1,1,1,0,1,10,3,10,14,12,12,11,0,75,2,2,0
0,4,7,0,10,0,10,1,1,1,6,1,8,2,10,17,11,9,12,1,110,1,2,0
0,4,8,0,12,0,13,1,1,1,3,1,9,2,10,12,11,10,11,1,133,3,1,0
1,8,8,0,9,0,12,1,1,1,7,0,8,3,8,10,8,9,8,1,71,1,1,0
1,10,14,0,9,0,5,1,0,1,0,1,9,2,10,16,12,6,8,0,136,1,2,0
0,12,10,0,12,0,7,1,1,1,0,0,10,2,13,18,14,14,12,1,127,1,1,0
1,14,6,0,12,0,12,1,1,1,1,0,9,3,12,15,15,12,12,1,78,1,2,0
1,12,4,0,12,0,12,1,1,1,0,1,10,3,10,19,12,9,13,1,75,3,2,0
0,4,5,0,12,0,19,0,1,1,35,1,12,2,11,14,12,13,11,0,78,1,2,0
0.5,13,13,0,10,0,9,0.49,0.44,0.47,1,0.47,12,2,8,17,14,11,11,0.5,87,1,2,0
1,9,10,0,11,0,15,1,1,1,0,1,12,2,12,12,10,11,10,1,123,1,1,0
0,13,16,0,13,0,17,0,0,0,0,0,10,2,12,19,13,13,12,0,69,1,2,0
0,16,14,0,13,0,15,0,0,0,0,0,12,3,14,16,13,13,12,0,103,1,2,0
1,10,6,0,13,0,13,1,1,1,0,1,10,1,11,18,16,9,12,1,74,1,1,0
0,11,12,0,13,0,13,1,1,1,0,0,8,2,13,15,11,12,10,0,72,1,1,0
0,11,11,0,11,0,13,0,0,0,3,1,12,3,11,14,8,11,11,0,69,4,2,0
1,11,9,0,10,0,11,1,1,1,0,1,9,2,9,13,11,11,10,1,75,1,2,0
1,14,8,0,9,0,9,1,1,1,5,1,11,2,8,13,11,6,9,1,105,1,1,0
0,8,8,0,12,0,13,1,1,1,0,1,10,2,13,13,14,12,8,0,136,4,2,0
0,9,6,0,12,0,13,1,1,1,0,1,8,3,9,14,12,12,8,0,75,4,2,0
0,10,5,0,14,0,20,0,1,1,0,1,10,3,13,20,12,13,10,0,67,1,2,0
0.5,11,14,0,8,0,13,0.49,0.44,0.47,0,0.47,8,2,8,20,10,15,11,0.5,74,1,2,0
1,8,8,0,8,0,10,1,1,1,8,0,8,3,8,10,8,8,8,1,132,1,1,0
0,11,12,0,7,0,11,1,1,1,0,1,8,3,8,10,12,10,9,1,75,1,2,0
0,11,13,0,12,0,13,0,0,0,1,1,15,3,14,16,16,10,13,0,118,1,2,0
0,13,6,0,11,0,13,1,1,1,0,1,11,3,12,13,14,10,13,1,71,1,2,0
0,7,9,0,11,0,14,1,1,1,0,1,9,3,8,13,12,10,13,0,68,1,2,0
1,8,6,0,13,0,10,1,1,1,11,0,8,3,9,7,7,7,12,1,70,1,1,0
1,11,11,0,11,0,13,1,0,0,1,1,8,3,12,15,9,12,9,1,77,1,2,0
1,6,7,0,12,0,19,0,0,0,8,1,10,3,8,15,13,15,13,0,74,1,1,0
0,16,11,0,9,0,19,1,1,1,0,0,8,1,6,20,12,10,11,1,67,1,2,0
1,8,8,0,9,0,14,1,1,1,6,0,7,2,7,11,7,8,9,1,54,1,2,0
1,11,8,0,10,0,18,0,0,1,0,1,10,2,9,18,15,14,12,1,74,3,2,0
1,4,7,0,10,0,7,0,1,1,12,1,12,2,13,14,15,7,12,0,132,1,1,0
0,9,9,0,14,0,5,1,1,1,0,1,13,2,11,12,15,10,8,0,59,1,2,0
1,4,4,0,12,0,11,1,1,1,12,0,9,3,8,14,10,12,8,1,72,1,2,0
1,6,9,1,15,0,7,1,1,1,0,1,5,1,5,12,16,12,8,1,72,1,2,0
1,11,10,0,10,0,13,1,1,1,0,1,9,2,9,10,12,10,10,0,97,1,2,0
0,4,6,0,12,0,13,1,1,1,11,1,7,2,6,12,9,12,9,0,136,1,2,0
1,6,7,0,11,0,13,1,1,1,1,1,9,2,11,14,12,12,12,1,63,1,2,0
0,10,10,0,12,0,15,1,1,1,0,0,9,2,10,13,11,10,11,0,72,3,2,0
1,5,8,0,11,0,14,1,1,1,4,0,8,2,8,15,11,11,10,1,58,1,2,0
1,16,10,0,13,0,19,0,1,0,2,0,10,2,11,14,14,14,16,0,80,1,2,0
0,8,8,0,11,0,15,1,1,1,0,1,9,3,10,12,11,11,10,0,73,1,2,0
1,13,8,0,10,0,15,1,1,1,0,0,13,2,11,16,14,12,14,1,70,1,1,0
1,13,7,0,16,0,9,0,0,0,0,1,6,3,13,17,14,10,11,1,123,1,2,0
1,7,5,0,12,0,16,1,1,1,0,1,13,2,13,16,12,11,9,0,125,1,2,0
0,4,9,0,14,0,8,1,1,1,1,1,10,1,13,19,15,11,14,1,129,1,1,0
1,4,6,0,8,0,20,1,1,1,3,0,11,2,7,12,13,14,10,1,61,1,2,0
0,8,8,0,12,0,13,1,1,1,0,1,8,3,8,11,10,12,12,0,78,1,2,0
1,7,4,0,13,0,14,1,1,1,0,1,9,3,12,16,13,10,9,0,69,2,2,0
1,8,8,0,12,0,12,1,1,1,2,1,8,2,10,11,10,7,8,1,74,4,1,0
1,9,6,0,9,0,5,1,1,1,0,1,10,3,9,15,12,10,12,1,64,2,2,0
1,13,9,0,11,0,13,1,1,1,0,1,6,2,8,13,10,8,10,0,136,1,1,0
0,8,9,0,10,0,15,1,1,1,0,1,10,3,8,12,12,9,14,0,67,2,2,0
1,10,7,0,15,0,10,1,0,1,0,0,7,3,9,16,13,14,12,1,67,1,2,0
1,6,9,0,10,0,12,1,1,1,21,0,9,2,8,12,8,8,9,1,71,1,1,0
1,4,9,0,11,0,16,1,0,0,8,0,6,2,9,14,13,7,9,1,60,4,2,0
1,4,6,0,11,0,14,1,0,1,17,1,9,2,7,12,11,11,8,1,73,1,2,0
1,7,10,0,9,0,17,1,1,1,4,0,5,3,7,10,7,9,9,0,72,1,2,0
0,4,9,0,13,0,6,1,1,1,1,1,10,1,8,18,14,12,11,1,69,1,2,0
1,10,11,0,10,0,16,0,1,0,3,1,8,2,9,11,10,11,8,0,71,1,1,0
1,11,4,0,11,0,10,1,1,0,0,1,13,2,13,18,16,12,12,0,89,2,2,0
0,4,8,0,10,0,15,1,1,1,0,1,9,3,11,14,10,11,11,0,71,3,2,0
1,6,6,0,13,0,17,1,1,1,1,1,10,2,6,13,14,13,6,0,126,1,1,0
0.5,9,7,0,13,1,17,0.49,0.44,0.47,1,0.47,9,3,13,19,15,13,12,0.5,123,1,1,0
1,8,8,0,8,0,10,1,1,1,7,0,8,2,8,10,9,8,8,1,113,1,2,0
1,9,4,0,11,0,11,1,1,1,8,0,10,3,4,7,12,7,10,1,77,1,2,0
0,10,10,1,11,0,14,1,1,1,0,1,10,1,10,16,13,8,6,0,78,1,1,0
0,8,10,3,11,0,15,0,1,1,0,1,13,2,12,14,13,10,10,0,65,1,2,0
0,8,9,0,12,0,14,1,1,1,1,1,8,1,9,14,9,12,12,1,136,1,2,0
1,9,10,0,14,0,16,1,0,0,0,0,11,2,11,17,15,13,11,1,73,1,2,0
1,5,6,0,13,0,15,1,0,1,9,0,7,2,8,14,12,8,13,1,72,1,2,0
1,6,4,0,13,0,20,1,1,1,3,0,9,3,7,14,13,16,10,1,73,1,1,0
1,12,8,0,12,0,12,1,1,0,0,0,13,3,11,14,15,13,11,1,76,1,1,0
0,7,6,0,11,0,10,1,1,1,0,1,10,3,8,15,12,13,11,0,73,2,2,0
0,5,5,0,15,0,19,1,1,1,1,0,14,2,15,19,14,10,14,0,76,1,2,0
0,4,5,0,15,1,7,1,1,1,31,1,5,2,5,10,12,5,8,0,136,1,2,0
0,11,6,0,16,0,10,0,0,0,2,1,9,2,16,17,16,16,13,0,63,3,2,0
0,4,8,0,11,0,13,1,1,1,0,1,11,2,11,14,12,13,11,0,74,3,1,0
1,8,5,0,15,0,18,1,0,0,0,1,10,2,12,19,15,15,10,0,68,1,2,0
0,8,8,0,10,0,12,1,1,1,2,1,13,3,8,13,12,8,9,0,75,1,1,0
1,9,5,0,11,0,8,1,1,1,0,1,11,2,11,15,15,8,11,1,74,2,2,0
1,9,10,0,14,0,7,1,0,1,1,1,5,2,8,8,15,6,10,1,81,1,1,0
1,4,7,4,10,0,10,1,1,1,0,1,7,2,7,13,12,13,10,1,91,3,2,0
1,9,9,0,10,0,15,1,1,1,0,0,6,2,8,14,12,11,13,1,74,2,1,0
0,4,16,0,10,0,11,0,1,1,2,1,6,2,10,8,9,7,15,1,136,1,1,0
0,5,8,0,10,0,13,1,1,1,0,1,10,2,9,13,12,12,10,0,73,4,2,0
0,6,10,0,14,0,13,1,0,1,0,1,10,3,10,16,11,11,10,0,75,1,1,0
1,8,8,0,9,0,10,1,0,1,0,1,8,3,8,10,9,8,10,1,80,2,2,0
1,9,5,0,11,0,10,1,1,1,0,1,9,3,8,11,11,9,11,0,68,3,2,0
1,12,8,0,11,0,10,1,1,0,0,1,8,2,8,11,10,11,14,1,136,1,2,0
1,4,7,0,11,0,20,1,0,0,7,0,14,3,9,13,14,11,10,1,73,1,1,0
1,5,6,0,15,0,11,1,1,1,0,0,9,3,6,16,13,10,10,1,76,1,2,0
1,10,8,0,12,0,13,1,1,1,0,0,10,2,8,16,13,11,9,0,72,4,1,0
0,4,11,0,12,0,20,1,0,1,0,1,10,3,9,14,12,10,10,0,66,2,2,0
0.5,7,12,0,12,0,17,0.49,0.44,0.47,2,0.47,13,3,12,13,14,8,8,0.5,65,1,2,0
1,5,6,0,14,0,17,0,0,0,23,1,8,2,16,15,13,11,9,1,62,1,1,0
1,10,7,0,13,0,9,1,1,1,0,0,10,2,10,11,12,9,13,1,69,1,2,0
0,4,5,0,11,0,17,1,1,1,27,0,10,2,9,16,11,9,8,0,70,1,2,0
0,9,7,0,10,0,14,1,1,1,0,1,7,3,7,12,11,11,8,0,73,3,2,0
1,14,11,0,12,0,11,0,1,1,0,1,10,1,10,13,12,8,7,0,94,1,1,0
0,8,8,0,10,0,12,1,1,1,0,1,8,2,10,11,10,12,10,0,87,3,2,0
1,4,9,11,15,0,13,1,1,1,2,0,9,2,4,9,11,7,8,1,67,1,1,0
0,7,6,0,12,0,16,1,1,1,0,1,11,2,10,12,13,13,12,0,73,1,2,0
1,4,9,0,9,0,14,1,0,0,11,0,8,3,8,11,10,11,13,1,68,1,2,0
0,9,12,0,13,0,11,0,1,1,0,1,8,1,8,14,14,11,9,0,109,1,1,0
0,4,7,0,12,0,12,1,1,1,1,1,9,2,9,13,12,12,9,0,84,4,2,0
0,8,8,0,12,1,11,1,1,1,4,1,8,1,9,13,10,7,10,0,136,1,1,0
1,5,10,0,10,0,16,1,0,1,0,1,9,2,9,14,11,10,12,1,74,1,2,0
1,8,9,0,10,0,15,1,1,1,1,0,10,2,8,13,8,9,12,1,61,4,2,0
1,12,6,0,11,0,10,1,1,1,0,1,6,2,12,10,11,7,10,0,122,1,2,0
0,4,8,5,13,0,14,1,1,1,0,1,10,1,10,14,13,9,15,1,136,1,2,0
0,4,7,0,15,0,15,0,1,0,0,1,10,2,11,19,13,16,10,0,76,4,2,0
1,8,8,0,8,0,10,1,1,1,10,0,8,2,8,10,8,8,8,1,69,1,1,0
0,11,5,0,14,0,17,1,1,1,0,1,7,2,10,14,13,13,8,0,70,1,2,0
1,9,7,0,10,0,15,1,1,1,1,1,9,1,9,14,11,12,11,0,106,1,2,0
1,10,10,0,11,0,12,0,0,1,1,1,11,1,8,19,12,14,11,0,76,3,2,0
1,11,13,0,10,1,13,1,0,0,2,0,9,2,10,13,9,11,11,1,100,1,1,0
1,10,10,0,9,0,12,1,1,1,1,0,9,2,7,11,10,11,12,1,74,1,2,0
0,9,8,0,10,0,11,1,1,1,0,1,9,2,12,14,12,10,10,0,71,1,2,0
1,5,6,0,11,0,11,1,1,1,4,0,7,3,8,12,9,8,10,1,60,4,1,0
0,7,6,0,13,0,15,1,1,1,0,1,13,2,13,12,11,12,9,0,84,1,2,0
1,7,8,0,8,0,14,1,1,0,11,0,6,3,9,11,9,7,8,1,80,1,1,0
0,4,9,0,16,0,15,0,1,1,0,1,9,2,9,19,11,16,8,0,64,1,1,0
1,5,6,0,11,0,12,1,1,0,9,0,8,3,8,7,11,13,12,1,135,1,2,0
1,9,8,0,10,0,10,1,1,1,0,1,8,2,9,10,10,8,9,1,72,1,2,0
0,6,7,0,11,0,17,1,0,1,0,1,11,3,10,13,10,14,10,0,64,4,2,0
0,4,7,9,10,0,13,1,1,1,1,1,12,1,11,17,14,10,8,0,105,3,1,0
1,12,12,0,12,0,15,0,0,0,2,0,10,3,12,15,11,12,12,0,131,1,1,0
1,7,6,0,10,0,10,1,1,1,0,1,10,3,10,13,12,10,12,1,135,1,2,0
1,8,8,0,8,0,10,1,1,1,3,0,8,3,8,10,8,8,8,1,81,1,2,0
1,8,8,0,8,0,10,1,1,1,3,0,8,3,8,10,8,8,9,1,73,1,2,0
0,8,9,0,11,0,11,1,1,1,0,1,8,2,10,14,13,8,11,0,116,1,1,0
1,10,8,0,14,0,19,0,0,0,0,1,7,2,7,18,11,14,9,1,74,4,2,0
0,8,5,0,12,0,13,0,0,1,6,1,9,2,10,11,11,11,8,0,128,2,2,0
0,6,4,0,16,0,15,1,1,1,1,1,10,2,11,17,14,12,9,0,76,1,1,0
0.5,4,5,0,15,0,16,0.49,0.44,0.47,0,0.47,11,3,15,15,15,16,7,0.5,82,1,2,0
1,8,5,0,12,0,15,1,0,0,9,0,9,2,11,13,12,10,9,1,98,1,2,0
0,4,9,0,11,0,6,1,1,1,0,1,12,3,8,10,13,6,12,0,79,1,1,0
1,4,8,0,9,0,10,1,1,1,3,0,9,3,8,10,9,11,7,1,59,1,2,0
1,12,10,0,6,0,14,1,1,1,0,0,8,2,11,14,12,7,14,1,76,1,2,0
1,5,10,0,15,0,16,1,0,0,1,0,13,3,15,13,12,13,10,1,85,1,1,0
1,8,8,0,8,1,10,1,1,1,3,0,8,2,8,10,8,8,8,1,114,1,2,0
1,6,4,0,12,1,13,0,0,0,16,1,10,2,9,14,14,8,10,0,84,1,2,0
0,9,5,0,11,0,15,1,1,1,0,1,10,3,9,13,12,8,11,0,71,2,2,0
0.5,6,6,0,14,1,9,0.49,0.44,0.47,5,0.47,10,3,13,9,12,11,9,0.5,96,1,2,0
0.5,8,11,0,10,0,13,0.49,0.44,0.47,0,0.47,12,3,12,12,10,11,8,0.5,79,1,2,0
0,7,8,0,10,0,12,1,1,1,1,1,9,3,8,11,14,9,13,1,85,1,2,0
1,4,9,0,10,0,15,1,0,1,6,0,8,2,9,10,7,10,5,1,87,1,1,0
1,4,5,0,8,0,11,1,1,1,16,1,8,3,8,9,9,9,7,1,96,1,1,0
1,8,11,0,9,0,12,1,1,1,0,0,8,2,11,11,9,11,7,1,69,1,1,0
0,8,7,0,13,0,12,1,0,1,21,0,7,2,6,10,10,12,12,1,69,1,1,0
0,16,7,0,15,0,13,0,0,0,0,1,10,1,14,20,15,14,9,1,71,1,2,0
1,4,7,0,9,0,11,1,1,1,12,0,9,3,8,10,9,9,7,1,68,1,1,0
0,6,6,0,12,0,10,1,1,1,0,1,13,1,12,13,15,8,10,1,109,3,2,0
0,11,8,9,12,0,18,0,1,0,0,1,11,1,10,14,11,6,13,0,136,4,2,0
1,9,7,0,12,0,16,0,0,0,2,1,9,3,10,16,14,15,14,1,136,1,2,0
1,12,6,0,9,0,12,1,1,1,0,1,8,3,9,12,12,10,9,0,65,1,2,0
0,4,5,0,10,0,13,1,1,1,3,1,7,2,12,18,12,13,8,0,136,1,2,0
0,5,4,0,12,0,12,1,1,1,0,1,8,3,8,18,13,11,13,1,70,1,2,0
1,6,6,0,12,0,18,0,0,0,4,1,12,3,11,16,11,12,11,1,73,1,2,0
1,10,12,0,13,0,13,0,0,0,0,0,14,2,11,18,16,16,12,0,71,1,1,0
1,8,8,0,8,0,10,1,1,1,3,0,8,2,8,11,8,8,7,1,120,3,2,0
0,7,7,0,12,0,12,1,1,1,0,1,7,3,10,12,10,10,10,0,74,1,2,0
0,13,9,4,13,0,12,1,0,0,4,0,8,2,11,14,9,8,12,0,66,1,2,0
0,9,8,0,11,0,10,0,1,1,1,1,9,2,9,13,11,12,9,0,136,4,2,0
1,8,5,0,10,0,15,1,1,1,5,0,7,3,12,12,12,9,11,1,81,1,1,0
1,4,5,0,14,0,13,0,0,0,21,1,15,2,13,15,12,9,13,1,84,1,2,0
1,6,9,0,8,0,10,1,1,1,0,1,9,2,9,12,7,9,8,0,73,4,2,0
1,13,14,6,7,0,11,1,0,0,2,0,13,2,12,10,10,5,12,1,131,1,1,0
1,8,8,0,8,0,12,1,1,1,1,0,9,3,9,11,8,10,11,1,71,4,2,0
1,10,9,0,10,0,9,0,1,1,1,1,11,1,9,16,14,13,12,0,70,1,1,0
0,4,5,0,13,0,18,1,1,1,0,1,10,2,9,16,14,13,9,0,61,1,2,0
0.5,12,10,0,15,0,11,0.49,0.44,0.47,2,0.47,8,1,10,12,15,9,14,0.5,116,1,1,0
0,12,12,0,12,0,15,0,0,0,1,0,12,3,12,15,12,12,12,0,72,1,2,0
1,10,10,0,14,0,13,1,0,0,0,0,14,1,11,16,12,11,10,1,106,1,2,0
0,9,7,0,11,0,15,1,1,1,0,0,8,3,9,13,12,11,11,1,65,1,2,0
1,5,9,0,12,0,11,0,1,1,0,0,10,3,10,14,11,11,9,1,84,1,2,0
0,8,7,0,11,0,11,1,1,1,0,1,6,3,8,10,11,10,11,0,74,1,2,0
1,7,9,0,8,0,15,1,0,0,7,0,8,3,10,10,9,9,9,0,66,4,1,0
0,4,4,0,14,0,17,0,1,1,3,1,11,3,12,13,11,13,10,0,73,1,2,0
1,4,9,0,11,0,17,0,0,0,26,1,8,3,7,13,8,7,9,1,81,1,1,0
0,5,12,0,9,0,11,0,1,1,3,1,10,2,8,8,9,6,13,1,79,1,2,0
1,7,9,0,16,0,15,0,0,0,0,0,10,2,14,18,11,15,16,0,70,1,2,0
1,4,6,0,11,0,15,1,0,1,0,1,9,3,11,15,11,13,12,0,72,1,2,0
1,10,8,0,7,0,9,1,1,1,1,1,8,2,6,14,12,9,8,1,69,1,2,0
1,4,5,0,14,0,12,1,1,0,7,1,8,1,8,12,11,11,6,1,93,1,1,0
0,6,6,0,12,0,13,1,1,1,1,1,13,2,14,17,12,11,10,1,70,1,1,0
0,10,4,3,10,0,9,1,1,1,0,0,15,3,15,17,14,12,12,1,64,1,2,0
1,4,6,0,10,0,9,1,1,1,8,0,8,2,8,9,7,8,8,1,98,1,2,0
0,4,6,0,14,0,7,1,1,1,0,1,11,2,8,16,14,13,8,0,78,1,1,0
1,4,5,0,14,0,17,1,0,0,9,0,9,3,11,16,9,11,11,1,135,1,1,0
1,9,10,0,11,0,20,0,0,0,0,1,10,2,8,16,13,14,11,0,76,2,2,0
1,7,6,0,6,0,6,1,1,1,11,0,7,3,9,11,9,5,6,1,79,1,2,0
1,7,5,0,8,0,13,1,0,1,9,1,6,3,5,10,15,9,8,1,79,1,1,0
1,4,7,0,8,0,10,1,1,1,3,1,8,2,8,9,7,9,8,1,68,4,1,0
0,5,6,0,14,0,17,1,1,1,1,1,5,1,9,19,14,8,13,1,91,1,2,0
1,8,9,0,10,0,11,1,1,1,0,1,9,1,11,13,10,8,9,1,90,1,1,0
1,15,10,0,9,0,13,0,1,0,0,1,9,3,8,12,9,7,7,0,83,1,2,0
1,5,8,0,13,0,13,0,0,0,3,0,14,2,13,16,16,12,10,1,72,1,2,0
1,7,11,0,13,0,14,0,0,0,0,0,10,3,12,18,12,10,11,1,68,1,2,0
1,9,7,0,8,0,9,1,1,1,0,1,12,2,11,11,11,7,13,0,70,1,2,0
1,8,11,0,11,0,15,0,0,0,3,0,8,3,8,15,11,14,11,1,68,1,2,0
0,10,4,0,9,0,17,1,1,1,0,1,8,3,8,15,14,12,9,0,78,1,2,0
1,12,12,0,11,0,12,0,0,0,0,0,9,1,16,13,15,8,9,1,75,4,2,0
1,8,8,0,11,0,11,1,1,1,0,1,7,1,8,13,12,10,11,1,71,1,2,0
1,8,8,0,8,0,11,1,1,1,4,0,6,2,8,10,8,8,8,1,100,2,2,0
1,13,5,0,10,0,12,1,0,0,3,0,14,2,13,14,13,11,11,1,84,1,2,0
0,8,4,0,12,0,13,1,1,1,0,1,10,1,12,16,11,12,9,0,68,4,2,0
0,4,6,0,11,0,11,0,1,1,6,1,7,2,9,13,12,7,7,0,78,1,2,0
